Date,ZIP Code,Number of Cases
1/29/2022,45243,28
1/29/2022,45244,22
1/29/2022,45246,18
1/29/2022,45247,43
1/29/2022,45248,35
1/29/2022,45249,29
1/29/2022,45251,42
1/29/2022,45252,2
1/29/2022,45255,15
1/30/2022,45001,1
1/30/2022,45002,22
1/30/2022,45030,32
1/30/2022,45041,1
1/30/2022,45052,2
1/30/2022,45140,36
1/30/2022,45202,26
1/30/2022,45203,4
1/30/2022,45204,4
1/30/2022,45205,23
1/30/2022,45206,13
1/30/2022,45207,10
1/30/2022,45208,25
1/30/2022,45209,13
1/30/2022,45211,45
1/30/2022,45212,28
1/30/2022,45213,15
1/30/2022,45214,15
1/30/2022,45215,40
1/30/2022,45216,23
1/30/2022,45217,8
1/30/2022,45218,5
1/30/2022,45219,22
1/30/2022,45220,12
1/30/2022,45221,1
1/30/2022,45223,20
1/30/2022,45224,23
1/30/2022,45225,11
1/30/2022,45226,10
1/30/2022,45227,26
1/30/2022,45229,7
1/30/2022,45230,56
1/30/2022,45231,86
1/30/2022,45232,10
1/30/2022,45233,21
1/30/2022,45236,40
1/30/2022,45237,13
1/30/2022,45238,78
1/30/2022,45239,61
1/30/2022,45240,34
1/30/2022,45241,24
1/30/2022,45242,41
1/30/2022,45243,20
1/30/2022,45244,19
1/30/2022,45246,24
1/30/2022,45247,34
1/30/2022,45248,48
1/30/2022,45249,18
1/30/2022,45250,1
1/30/2022,45251,34
1/30/2022,45252,4
1/30/2022,45255,28
1/30/2022,45258,1
1/31/2022,45001,3
1/31/2022,45002,69
1/31/2022,45030,69
1/31/2022,45041,1
1/31/2022,45051,2
1/31/2022,45052,17
1/31/2022,45140,72
1/31/2022,45174,9
1/31/2022,45202,37
1/31/2022,45203,7
1/31/2022,45204,16
1/31/2022,45205,65
1/31/2022,45206,30
1/31/2022,45207,24
1/31/2022,45208,54
1/31/2022,45209,34
1/31/2022,45211,134
1/31/2022,45212,55
1/31/2022,45213,33
1/31/2022,45214,24
1/31/2022,45215,96
1/31/2022,45216,34
1/31/2022,45217,17
1/31/2022,45218,13
1/31/2022,45219,51
1/31/2022,45220,58
1/31/2022,45221,3
1/31/2022,45223,37
1/31/2022,45224,54
1/31/2022,45225,25
1/31/2022,45226,19
1/31/2022,45227,60
1/31/2022,45229,51
1/31/2022,45230,94
1/31/2022,45231,125
1/31/2022,45232,12
1/31/2022,45233,67
1/31/2022,45236,96
1/31/2022,45237,78
1/31/2022,45238,155
1/31/2022,45239,93
1/31/2022,45240,85
1/31/2022,45241,54
1/31/2022,45242,51
1/31/2022,45243,62
1/31/2022,45244,59
1/31/2022,45246,41
1/31/2022,45247,73
1/31/2022,45248,105
1/31/2022,45249,29
1/31/2022,45251,94
1/31/2022,45252,22
1/31/2022,45255,41
2/1/2022,45001,5
2/1/2022,45002,43
2/1/2022,45030,54
2/1/2022,45033,1
2/1/2022,45052,11
2/1/2022,45111,3
2/1/2022,45140,59
2/1/2022,45174,6
2/1/2022,45202,39
2/1/2022,45203,10
2/1/2022,45204,12
2/1/2022,45205,47
2/1/2022,45206,32
2/1/2022,45207,18
2/1/2022,45208,44
2/1/2022,45209,38
2/1/2022,45211,121
2/1/2022,45212,62
2/1/2022,45213,41
2/1/2022,45214,20
2/1/2022,45215,110
2/1/2022,45216,28
2/1/2022,45217,16
2/1/2022,45218,5
2/1/2022,45219,33
2/1/2022,45220,37
2/1/2022,45221,2
2/1/2022,45222,2
2/1/2022,45223,50
2/1/2022,45224,55
2/1/2022,45225,26
2/1/2022,45226,23
2/1/2022,45227,54
2/1/2022,45229,27
2/1/2022,45230,86
2/1/2022,45231,148
2/1/2022,45232,20
2/1/2022,45233,47
2/1/2022,45236,72
2/1/2022,45237,69
2/1/2022,45238,150
2/1/2022,45239,89
2/1/2022,45240,82
2/1/2022,45241,67
2/1/2022,45242,77
2/1/2022,45243,60
2/1/2022,45244,64
2/1/2022,45246,42
2/1/2022,45247,79
2/1/2022,45248,113
2/1/2022,45249,47
2/1/2022,45250,1
2/1/2022,45251,75
2/1/2022,45252,17
2/1/2022,45253,1
2/1/2022,45255,43
2/2/2022,45001,7
2/2/2022,45002,65
2/2/2022,45030,83
2/2/2022,45052,11
2/2/2022,45140,59
2/2/2022,45174,12
2/2/2022,45202,32
2/2/2022,45203,5
2/2/2022,45204,16
2/2/2022,45205,40
2/2/2022,45206,28
2/2/2022,45207,14
2/2/2022,45208,42
2/2/2022,45209,30
2/2/2022,45211,128
2/2/2022,45212,55
2/2/2022,45213,37
2/2/2022,45214,16
2/2/2022,45215,103
2/2/2022,45216,26
2/2/2022,45217,10
2/2/2022,45218,10
2/2/2022,45219,42
2/2/2022,45220,31
2/2/2022,45221,2
2/2/2022,45223,31
2/2/2022,45224,61
2/2/2022,45225,17
2/2/2022,45226,23
2/2/2022,45227,53
2/2/2022,45229,31
2/2/2022,45230,76
2/2/2022,45231,125
2/2/2022,45232,14
2/2/2022,45233,43
2/2/2022,45234,1
2/2/2022,45236,69
2/2/2022,45237,64
2/2/2022,45238,144
2/2/2022,45239,65
2/2/2022,45240,73
2/2/2022,45241,38
2/2/2022,45242,79
2/2/2022,45243,42
2/2/2022,45244,44
2/2/2022,45246,35
2/2/2022,45247,74
2/2/2022,45248,88
2/2/2022,45249,50
2/2/2022,45251,72
2/2/2022,45252,24
2/2/2022,45255,47
2/2/2022,45262,1
2/2/2022,45273,1
2/3/2022,45001,3
2/3/2022,45002,36
2/3/2022,45030,81
2/3/2022,45051,2
2/3/2022,45052,17
2/3/2022,45140,52
2/3/2022,45174,6
2/3/2022,45202,33
2/3/2022,45203,4
2/3/2022,45204,15
2/3/2022,45205,48
2/3/2022,45206,22
2/3/2022,45207,15
2/3/2022,45208,44
2/3/2022,45209,30
2/3/2022,45211,108
2/3/2022,45212,49
2/3/2022,45213,36
2/3/2022,45214,14
2/3/2022,45215,81
2/3/2022,45216,15
2/3/2022,45217,16
2/3/2022,45218,9
2/3/2022,45219,32
2/3/2022,45220,28
2/3/2022,45221,1
2/3/2022,45223,19
2/3/2022,45224,58
2/3/2022,45225,20
2/3/2022,45226,6
2/3/2022,45227,40
2/3/2022,45229,49
2/3/2022,45230,87
2/3/2022,45231,103
2/3/2022,45232,17
2/3/2022,45233,38
2/3/2022,45236,69
2/3/2022,45237,57
2/3/2022,45238,122
2/3/2022,45239,69
2/3/2022,45240,77
2/3/2022,45241,65
2/3/2022,45242,63
2/3/2022,45243,59
2/3/2022,45244,37
2/3/2022,45246,36
2/3/2022,45247,72
2/3/2022,45248,92
2/3/2022,45249,35
2/3/2022,45251,59
2/3/2022,45252,18
2/3/2022,45255,56
2/4/2022,45001,2
2/4/2022,45002,45
2/4/2022,45030,44
2/4/2022,45041,1
2/4/2022,45052,18
2/4/2022,45140,39
2/4/2022,45174,4
2/4/2022,45202,25
2/4/2022,45203,1
2/4/2022,45204,13
2/4/2022,45205,38
2/4/2022,45206,27
2/4/2022,45207,9
2/4/2022,45208,36
2/4/2022,45209,21
2/4/2022,45211,88
2/4/2022,45212,40
2/4/2022,45213,23
2/4/2022,45214,21
2/4/2022,45215,70
2/4/2022,45216,15
2/4/2022,45217,23
2/4/2022,45218,13
2/4/2022,45219,21
2/4/2022,45220,22
2/4/2022,45223,25
2/4/2022,45224,47
2/4/2022,45225,19
2/4/2022,45226,11
2/4/2022,45227,43
2/4/2022,45229,15
2/4/2022,45230,55
2/4/2022,45231,121
2/4/2022,45232,11
2/4/2022,45233,41
2/4/2022,45236,60
2/4/2022,45237,38
2/4/2022,45238,103
2/4/2022,45239,57
2/4/2022,45240,55
2/4/2022,45241,49
2/4/2022,45242,60
2/4/2022,45243,24
2/4/2022,45244,46
2/4/2022,45246,19
2/4/2022,45247,57
2/4/2022,45248,69
2/4/2022,45249,39
2/4/2022,45251,50
2/4/2022,45252,10
2/4/2022,45253,1
2/4/2022,45255,44
2/4/2022,45262,1
2/5/2022,45001,1
2/5/2022,45002,13
2/5/2022,45030,34
2/5/2022,45033,1
2/5/2022,45051,1
2/5/2022,45052,1
2/5/2022,45111,2
2/5/2022,45140,25
2/5/2022,45174,1
2/5/2022,45202,13
2/5/2022,45203,2
2/5/2022,45204,4
2/5/2022,45205,20
2/5/2022,45206,8
2/5/2022,45207,6
2/5/2022,45208,9
2/5/2022,45209,9
2/5/2022,45211,44
2/5/2022,45212,18
2/5/2022,45213,10
2/5/2022,45214,7
2/5/2022,45215,29
2/5/2022,45216,8
2/5/2022,45217,5
2/5/2022,45218,2
2/5/2022,45219,10
2/5/2022,45220,13
2/5/2022,45223,12
2/5/2022,45224,23
2/5/2022,45225,9
2/5/2022,45226,8
2/5/2022,45227,12
2/5/2022,45229,16
2/5/2022,45230,25
2/5/2022,45231,52
2/5/2022,45232,4
2/5/2022,45233,12
2/5/2022,45236,30
2/5/2022,45237,13
2/5/2022,45238,56
2/5/2022,45239,26
2/5/2022,45240,45
2/5/2022,45241,16
2/5/2022,45242,24
2/5/2022,45243,19
2/5/2022,45244,21
2/5/2022,45246,15
2/5/2022,45247,29
2/5/2022,45248,38
2/5/2022,45249,18
2/5/2022,45251,30
2/5/2022,45252,4
2/5/2022,45253,1
2/5/2022,45255,19
2/6/2022,45002,10
2/6/2022,45030,14
2/6/2022,45041,1
2/6/2022,45052,6
2/6/2022,45111,1
2/6/2022,45140,20
2/6/2022,45200,1
2/6/2022,45202,7
2/6/2022,45203,2
2/6/2022,45204,6
2/6/2022,45205,15
2/6/2022,45206,9
2/6/2022,45207,8
2/6/2022,45208,12
2/6/2022,45209,10
2/6/2022,45211,28
2/6/2022,45212,15
2/6/2022,45213,6
2/6/2022,45214,2
2/6/2022,45215,37
2/6/2022,45216,5
2/6/2022,45217,8
2/6/2022,45218,3
2/6/2022,45219,10
2/6/2022,45220,18
2/6/2022,45223,13
2/6/2022,45224,18
2/6/2022,45225,1
2/6/2022,45226,5
2/6/2022,45227,17
2/6/2022,45229,7
2/6/2022,45230,36
2/6/2022,45231,39
2/6/2022,45232,5
2/6/2022,45233,8
2/6/2022,45236,28
2/6/2022,45237,19
2/6/2022,45238,43
2/6/2022,45239,20
2/6/2022,45240,23
2/6/2022,45241,8
2/6/2022,45242,32
2/6/2022,45243,22
2/6/2022,45244,19
2/6/2022,45246,10
2/6/2022,45247,17
2/6/2022,45248,26
2/6/2022,45249,12
2/6/2022,45250,1
2/6/2022,45251,22
2/6/2022,45252,1
2/6/2022,45255,18
2/7/2022,45001,4
2/7/2022,45002,44
2/7/2022,45030,48
2/7/2022,45051,1
2/7/2022,45052,11
2/7/2022,45111,3
2/7/2022,45140,30
2/7/2022,45174,4
2/7/2022,45202,16
2/7/2022,45203,3
2/7/2022,45204,6
2/7/2022,45205,21
2/7/2022,45206,7
2/7/2022,45207,21
2/7/2022,45208,29
2/7/2022,45209,9
2/7/2022,45211,60
2/7/2022,45212,24
2/7/2022,45213,11
2/7/2022,45214,4
2/7/2022,45215,43
2/7/2022,45216,11
2/7/2022,45217,13
2/7/2022,45218,4
2/7/2022,45219,16
2/7/2022,45220,17
2/7/2022,45221,2
2/7/2022,45223,17
2/7/2022,45224,34
2/7/2022,45225,6
2/7/2022,45226,1
2/7/2022,45227,30
2/7/2022,45229,19
2/7/2022,45230,66
2/7/2022,45231,73
2/7/2022,45232,8
2/7/2022,45233,31
2/7/2022,45236,56
2/7/2022,45237,23
2/7/2022,45238,90
2/7/2022,45239,40
2/7/2022,45240,39
2/7/2022,45241,35
2/7/2022,45242,44
2/7/2022,45243,22
2/7/2022,45244,44
2/7/2022,45246,22
2/7/2022,45247,44
2/7/2022,45248,68
2/7/2022,45249,29
2/7/2022,45251,44
2/7/2022,45252,1
2/7/2022,45255,33
2/7/2022,45262,1
2/8/2022,45001,3
2/8/2022,45002,43
2/8/2022,45030,51
2/8/2022,45033,1
2/8/2022,45051,1
2/8/2022,45052,11
2/8/2022,45111,3
2/8/2022,45140,42
2/8/2022,45174,6
2/8/2022,45202,33
2/8/2022,45203,4
2/8/2022,45204,12
2/8/2022,45205,30
2/8/2022,45206,15
2/8/2022,45207,17
2/8/2022,45208,29
2/8/2022,45209,19
2/8/2022,45211,63
2/8/2022,45212,52
2/8/2022,45213,24
2/8/2022,45214,10
2/8/2022,45215,65
2/8/2022,45216,14
2/8/2022,45217,14
2/8/2022,45218,6
2/8/2022,45219,36
2/8/2022,45220,33
2/8/2022,45221,2
2/8/2022,45223,17
2/8/2022,45224,33
2/8/2022,45225,9
2/8/2022,45226,11
2/8/2022,45227,42
2/8/2022,45229,20
2/8/2022,45230,65
2/8/2022,45231,95
2/8/2022,45232,13
2/8/2022,45233,36
2/8/2022,45236,60
2/8/2022,45237,30
2/8/2022,45238,98
2/8/2022,45239,53
2/8/2022,45240,46
2/8/2022,45241,53
2/8/2022,45242,75
2/8/2022,45243,42
2/8/2022,45244,41
2/8/2022,45246,24
2/8/2022,45247,66
2/8/2022,45248,60
2/8/2022,45249,27
2/8/2022,45250,1
2/8/2022,45251,46
2/8/2022,45252,7
2/8/2022,45255,40
2/9/2022,45001,2
2/9/2022,45002,33
2/9/2022,45030,52
2/9/2022,45051,1
2/9/2022,45052,15
2/9/2022,45140,29
2/9/2022,45174,3
2/9/2022,45202,39
2/9/2022,45203,2
2/9/2022,45204,7
2/9/2022,45205,18
2/9/2022,45206,23
2/9/2022,45207,18
2/9/2022,45208,32
2/9/2022,45209,28
2/9/2022,45211,65
2/9/2022,45212,56
2/9/2022,45213,22
2/9/2022,45214,13
2/9/2022,45215,68
2/9/2022,45216,15
2/9/2022,45217,11
2/9/2022,45218,12
2/9/2022,45219,28
2/9/2022,45220,26
2/9/2022,45223,16
2/9/2022,45224,28
2/9/2022,45225,16
2/9/2022,45226,13
2/9/2022,45227,45
2/9/2022,45229,29
2/9/2022,45230,74
2/9/2022,45231,51
2/9/2022,45232,4
2/9/2022,45233,38
2/9/2022,45236,55
2/9/2022,45237,37
2/9/2022,45238,94
2/9/2022,45239,64
2/9/2022,45240,51
2/9/2022,45241,44
2/9/2022,45242,51
2/9/2022,45243,27
2/9/2022,45244,41
2/9/2022,45246,17
2/9/2022,45247,57
2/9/2022,45248,54
2/9/2022,45249,32
2/9/2022,45250,1
2/9/2022,45251,30
2/9/2022,45252,9
2/9/2022,45255,49
2/10/2022,45001,4
2/10/2022,45002,25
2/10/2022,45030,53
2/10/2022,45033,1
2/10/2022,45051,1
2/10/2022,45052,10
2/10/2022,45111,2
2/10/2022,45140,39
2/10/2022,45174,2
2/10/2022,45201,1
2/10/2022,45202,23
2/10/2022,45203,1
2/10/2022,45204,11
2/10/2022,45205,20
2/10/2022,45206,18
2/10/2022,45207,13
2/10/2022,45208,32
2/10/2022,45209,22
2/10/2022,45211,51
2/10/2022,45212,38
2/10/2022,45213,21
2/10/2022,45214,9
2/10/2022,45215,56
2/10/2022,45216,19
2/10/2022,45217,14
2/10/2022,45218,9
2/10/2022,45219,34
2/10/2022,45220,22
2/10/2022,45223,8
2/10/2022,45224,33
2/10/2022,45225,5
2/10/2022,45226,8
2/10/2022,45227,30
2/10/2022,45229,18
2/10/2022,45230,57
2/10/2022,45231,94
2/10/2022,45232,8
2/10/2022,45233,31
2/10/2022,45236,42
2/10/2022,45237,23
2/10/2022,45238,82
2/10/2022,45239,64
2/10/2022,45240,44
2/10/2022,45241,26
2/10/2022,45242,56
2/10/2022,45243,30
2/10/2022,45244,34
2/10/2022,45246,22
2/10/2022,45247,34
2/10/2022,45248,45
2/10/2022,45249,26
2/10/2022,45251,47
2/10/2022,45252,5
2/10/2022,45255,41
2/11/2022,45001,7
2/11/2022,45002,21
2/11/2022,45030,32
2/11/2022,45041,1
2/11/2022,45052,6
2/11/2022,45111,1
2/11/2022,45140,42
2/11/2022,45174,1
2/11/2022,45202,25
2/11/2022,45203,2
2/11/2022,45204,6
2/11/2022,45205,20
2/11/2022,45206,12
2/11/2022,45207,8
2/11/2022,45208,17
2/11/2022,45209,24
2/11/2022,45211,59
2/11/2022,45212,28
2/11/2022,45213,11
2/11/2022,45214,9
2/11/2022,45215,50
2/11/2022,45216,18
2/11/2022,45217,10
2/11/2022,45218,11
2/11/2022,45219,13
2/11/2022,45220,18
2/11/2022,45221,1
2/11/2022,45223,10
2/11/2022,45224,18
2/11/2022,45225,13
2/11/2022,45226,3
2/11/2022,45227,27
2/11/2022,45229,16
2/11/2022,45230,52
2/11/2022,45231,58
2/11/2022,45232,7
2/11/2022,45233,31
2/11/2022,45236,31
2/11/2022,45237,28
2/11/2022,45238,53
2/11/2022,45239,52
2/11/2022,45240,31
2/11/2022,45241,27
2/11/2022,45242,42
2/11/2022,45243,25
2/11/2022,45244,15
2/11/2022,45246,19
2/11/2022,45247,29
2/11/2022,45248,51
2/11/2022,45249,17
2/11/2022,45251,27
2/11/2022,45252,4
2/11/2022,45255,29
2/11/2022,45258,1
2/11/2022,45262,2
2/12/2022,45001,2
2/12/2022,45002,7
2/12/2022,45030,13
2/12/2022,45052,4
2/12/2022,45140,11
2/12/2022,45202,12
2/12/2022,45203,2
2/12/2022,45204,2
2/12/2022,45205,6
2/12/2022,45206,6
2/12/2022,45207,2
2/12/2022,45208,11
2/12/2022,45209,9
2/12/2022,45211,22
2/12/2022,45212,22
2/12/2022,45213,8
2/12/2022,45214,5
2/12/2022,45215,14
2/12/2022,45216,7
2/12/2022,45217,5
2/12/2022,45218,7
2/12/2022,45219,12
2/12/2022,45220,8
2/12/2022,45223,10
2/12/2022,45224,9
2/12/2022,45225,5
2/12/2022,45226,3
2/12/2022,45227,17
2/12/2022,45229,4
2/12/2022,45230,25
2/12/2022,45231,28
2/12/2022,45232,3
2/12/2022,45233,8
2/12/2022,45236,29
2/12/2022,45237,8
2/12/2022,45238,35
2/12/2022,45239,22
2/12/2022,45240,20
2/12/2022,45241,10
2/12/2022,45242,24
2/12/2022,45243,9
2/12/2022,45244,14
2/12/2022,45246,7
2/12/2022,45247,15
2/12/2022,45248,24
2/12/2022,45249,12
2/12/2022,45250,1
2/12/2022,45251,11
2/12/2022,45252,3
2/12/2022,45255,8
2/13/2022,45002,21
2/13/2022,45030,13
2/13/2022,45052,3
2/13/2022,45140,9
2/13/2022,45202,11
2/13/2022,45204,1
2/13/2022,45205,10
2/13/2022,45206,9
2/13/2022,45207,6
2/13/2022,45208,11
2/13/2022,45209,5
2/13/2022,45211,18
2/13/2022,45212,15
2/13/2022,45213,9
2/13/2022,45214,4
2/13/2022,45215,21
2/13/2022,45216,4
2/13/2022,45217,1
2/13/2022,45218,3
2/13/2022,45219,6
2/13/2022,45220,6
2/13/2022,45221,2
2/13/2022,45223,10
2/13/2022,45224,6
2/13/2022,45225,2
2/13/2022,45226,4
2/13/2022,45227,12
2/13/2022,45229,4
2/13/2022,45230,18
2/13/2022,45231,28
2/13/2022,45232,1
2/13/2022,45233,10
2/13/2022,45236,16
2/13/2022,45237,10
2/13/2022,45238,27
2/13/2022,45239,15
2/13/2022,45240,16
2/13/2022,45241,11
2/13/2022,45242,16
2/13/2022,45243,9
2/13/2022,45244,11
2/13/2022,45246,7
2/13/2022,45247,18
2/13/2022,45248,23
2/13/2022,45249,8
2/13/2022,45251,17
2/13/2022,45252,3
2/13/2022,45255,10
2/14/2022,45002,26
2/14/2022,45030,39
2/14/2022,45051,1
2/14/2022,45052,7
2/14/2022,45111,1
2/14/2022,45140,18
2/14/2022,45202,16
2/14/2022,45203,3
2/14/2022,45204,2
2/14/2022,45205,23
2/14/2022,45206,8
2/14/2022,45207,10
2/14/2022,45208,32
2/14/2022,45209,17
2/14/2022,45211,45
2/14/2022,45212,20
2/14/2022,45213,15
2/14/2022,45214,8
2/14/2022,45215,45
2/14/2022,45216,7
2/14/2022,45217,10
2/14/2022,45218,5
2/14/2022,45219,19
2/14/2022,45220,14
2/14/2022,45223,19
2/14/2022,45224,22
2/14/2022,45225,4
2/14/2022,45226,6
2/14/2022,45227,26
2/14/2022,45229,10
2/14/2022,45230,53
2/14/2022,45231,63
2/14/2022,45232,4
2/14/2022,45233,21
2/14/2022,45236,42
2/14/2022,45237,16
2/14/2022,45238,53
2/14/2022,45239,38
2/14/2022,45240,28
2/14/2022,45241,34
2/14/2022,45242,38
2/14/2022,45243,22
2/14/2022,45244,25
2/14/2022,45246,14
2/14/2022,45247,22
2/14/2022,45248,34
2/14/2022,45249,29
2/14/2022,45250,1
2/14/2022,45251,28
2/14/2022,45252,7
2/14/2022,45254,1
2/14/2022,45255,26
2/14/2022,45262,1
2/15/2022,45001,2
2/15/2022,45002,20
2/15/2022,45030,28
2/15/2022,45033,1
2/15/2022,45051,1
2/15/2022,45052,8
2/15/2022,45140,26
2/15/2022,45174,2
2/15/2022,45202,25
2/15/2022,45204,7
2/15/2022,45205,26
2/15/2022,45206,12
2/15/2022,45207,4
2/15/2022,45208,15
2/15/2022,45209,10
2/15/2022,45211,37
2/15/2022,45212,17
2/15/2022,45213,11
2/15/2022,45214,5
2/15/2022,45215,30
2/15/2022,45216,3
2/15/2022,45217,6
2/15/2022,45218,5
2/15/2022,45219,22
2/15/2022,45220,14
2/15/2022,45223,9
2/15/2022,45224,20
2/15/2022,45225,4
2/15/2022,45226,5
2/15/2022,45227,27
2/15/2022,45229,10
2/15/2022,45230,30
2/15/2022,45231,28
2/15/2022,45232,9
2/15/2022,45233,18
2/15/2022,45236,21
2/15/2022,45237,18
2/15/2022,45238,70
2/15/2022,45239,22
2/15/2022,45240,30
2/15/2022,45241,16
2/15/2022,45242,34
2/15/2022,45243,17
2/15/2022,45244,20
2/15/2022,45246,10
2/15/2022,45247,27
2/15/2022,45248,32
2/15/2022,45249,19
2/15/2022,45251,20
2/15/2022,45252,7
2/15/2022,45255,13
2/15/2022,45277,1
2/16/2022,45002,21
2/16/2022,45030,23
2/16/2022,45041,1
2/16/2022,45052,3
2/16/2022,45140,12
2/16/2022,45174,2
2/16/2022,45202,29
2/16/2022,45203,1
2/16/2022,45204,8
2/16/2022,45205,20
2/16/2022,45206,11
2/16/2022,45207,9
2/16/2022,45208,15
2/16/2022,45209,9
2/16/2022,45211,30
2/16/2022,45212,25
2/16/2022,45213,13
2/16/2022,45214,4
2/16/2022,45215,26
2/16/2022,45216,8
2/16/2022,45217,1
2/16/2022,45218,4
2/16/2022,45219,22
2/16/2022,45220,13
2/16/2022,45223,12
2/16/2022,45224,14
2/16/2022,45225,1
2/16/2022,45226,5
2/16/2022,45227,18
2/16/2022,45229,12
2/16/2022,45230,36
2/16/2022,45231,41
2/16/2022,45232,9
2/16/2022,45233,17
2/16/2022,45236,26
2/16/2022,45237,14
2/16/2022,45238,56
2/16/2022,45239,26
2/16/2022,45240,18
2/16/2022,45241,21
2/16/2022,45242,29
2/16/2022,45243,18
2/16/2022,45244,24
2/16/2022,45246,12
2/16/2022,45247,18
2/16/2022,45248,38
2/16/2022,45249,13
2/16/2022,45250,1
2/16/2022,45251,21
2/16/2022,45252,5
2/16/2022,45255,20
2/17/2022,45002,16
2/17/2022,45030,22
2/17/2022,45033,1
2/17/2022,45052,2
2/17/2022,45140,24
2/17/2022,45150,1
2/17/2022,45174,4
2/17/2022,45202,12
2/17/2022,45203,5
2/17/2022,45204,3
2/17/2022,45205,16
2/17/2022,45206,7
2/17/2022,45207,2
2/17/2022,45208,17
2/17/2022,45209,12
2/17/2022,45211,30
2/17/2022,45212,17
2/17/2022,45213,11
2/17/2022,45214,8
2/17/2022,45215,21
2/17/2022,45216,6
2/17/2022,45217,1
2/17/2022,45218,1
2/17/2022,45219,21
2/17/2022,45220,11
2/17/2022,45223,4
2/17/2022,45224,18
2/17/2022,45225,4
2/17/2022,45226,4
2/17/2022,45227,11
2/17/2022,45229,9
2/17/2022,45230,34
2/17/2022,45231,33
2/17/2022,45232,2
2/17/2022,45233,18
2/17/2022,45236,16
2/17/2022,45237,17
2/17/2022,45238,36
2/17/2022,45239,15
2/17/2022,45240,16
2/17/2022,45241,14
2/17/2022,45242,22
2/17/2022,45243,14
2/17/2022,45244,12
2/17/2022,45246,11
2/17/2022,45247,22
2/17/2022,45248,34
2/17/2022,45249,18
2/17/2022,45251,17
2/17/2022,45252,3
2/17/2022,45253,2
2/17/2022,45255,13
2/18/2022,45001,2
2/18/2022,45002,13
2/18/2022,45030,14
2/18/2022,45052,1
2/18/2022,45140,7
2/18/2022,45174,5
2/18/2022,45202,4
2/18/2022,45204,5
2/18/2022,45205,8
2/18/2022,45206,6
2/18/2022,45207,3
2/18/2022,45208,14
2/18/2022,45209,8
2/18/2022,45211,18
2/18/2022,45212,15
2/18/2022,45213,6
2/18/2022,45214,2
2/18/2022,45215,20
2/18/2022,45216,6
2/18/2022,45217,3
2/18/2022,45218,6
2/18/2022,45219,10
2/18/2022,45220,8
2/18/2022,45223,14
2/18/2022,45224,8
2/18/2022,45225,2
2/18/2022,45226,6
2/18/2022,45227,14
2/18/2022,45229,6
2/18/2022,45230,18
2/18/2022,45231,33
2/18/2022,45232,3
2/18/2022,45233,15
2/18/2022,45236,22
2/18/2022,45237,6
2/18/2022,45238,24
2/18/2022,45239,10
2/18/2022,45240,20
2/18/2022,45241,11
2/18/2022,45242,25
2/18/2022,45243,12
2/18/2022,45244,22
2/18/2022,45246,10
2/18/2022,45247,14
2/18/2022,45248,19
2/18/2022,45249,12
2/18/2022,45251,18
2/18/2022,45252,1
2/18/2022,45255,13
2/18/2022,45277,1
2/19/2022,45002,5
2/19/2022,45030,10
2/19/2022,45052,1
2/19/2022,45140,11
2/19/2022,45202,5
2/19/2022,45204,1
2/19/2022,45205,5
2/19/2022,45207,1
2/19/2022,45208,10
2/19/2022,45209,2
2/19/2022,45211,5
2/19/2022,45212,9
2/19/2022,45213,2
2/19/2022,45214,1
2/19/2022,45215,4
2/19/2022,45216,3
2/19/2022,45217,2
2/19/2022,45218,1
2/19/2022,45219,3
2/19/2022,45220,3
2/19/2022,45223,4
2/19/2022,45224,7
2/19/2022,45225,2
2/19/2022,45226,2
2/19/2022,45227,7
2/19/2022,45229,1
2/19/2022,45230,11
2/19/2022,45231,11
2/19/2022,45233,4
2/19/2022,45236,3
2/19/2022,45237,7
2/19/2022,45238,21
2/19/2022,45239,13
2/19/2022,45240,7
2/19/2022,45241,14
2/19/2022,45242,13
2/19/2022,45243,4
2/19/2022,45244,4
2/19/2022,45246,5
2/19/2022,45247,4
2/19/2022,45248,14
2/19/2022,45249,6
2/19/2022,45250,1
2/19/2022,45251,6
2/19/2022,45252,2
2/19/2022,45255,2
2/20/2022,45002,5
2/20/2022,45030,9
2/20/2022,45052,3
2/20/2022,45140,6
2/20/2022,45174,1
2/20/2022,45202,5
2/20/2022,45203,3
2/20/2022,45204,1
2/20/2022,45205,9
2/20/2022,45206,3
2/20/2022,45207,1
2/20/2022,45208,8
2/20/2022,45209,3
2/20/2022,45211,3
2/20/2022,45212,5
2/20/2022,45213,6
2/20/2022,45215,13
2/20/2022,45216,4
2/20/2022,45217,1
2/20/2022,45219,2
2/20/2022,45220,2
2/20/2022,45223,2
2/20/2022,45224,3
2/20/2022,45227,4
2/20/2022,45229,3
2/20/2022,45230,10
2/20/2022,45231,13
2/20/2022,45232,1
2/20/2022,45233,5
2/20/2022,45236,8
2/20/2022,45237,8
2/20/2022,45238,21
2/20/2022,45239,11
2/20/2022,45240,13
2/20/2022,45241,7
2/20/2022,45242,9
2/20/2022,45243,9
2/20/2022,45244,11
2/20/2022,45246,4
2/20/2022,45247,6
2/20/2022,45248,11
2/20/2022,45249,5
2/20/2022,45251,9
2/20/2022,45252,3
2/20/2022,45255,8
2/21/2022,45002,12
2/21/2022,45030,23
2/21/2022,45052,1
2/21/2022,45140,16
2/21/2022,45174,2
2/21/2022,45202,7
2/21/2022,45203,3
2/21/2022,45204,1
2/21/2022,45205,7
2/21/2022,45206,6
2/21/2022,45207,5
2/21/2022,45208,10
