Calculated Recovery Date,Zip Code,Frequency
08/19/2020,45255,1
08/20/2020,45002,1
08/20/2020,45030,1
08/20/2020,45202,1
08/20/2020,45203,1
08/20/2020,45205,1
08/20/2020,45206,1
08/20/2020,45208,1
08/20/2020,45209,1
08/20/2020,45211,3
08/20/2020,45212,1
08/20/2020,45214,1
08/20/2020,45215,1
08/20/2020,45219,3
08/20/2020,45224,1
08/20/2020,45229,1
08/20/2020,45233,3
08/20/2020,45236,4
08/20/2020,45237,2
08/20/2020,45238,10
08/20/2020,45239,8
08/20/2020,45240,6
08/20/2020,45241,2
08/20/2020,45242,3
08/20/2020,45243,1
08/20/2020,45244,1
08/20/2020,45246,1
08/20/2020,45247,4
08/20/2020,45248,2
08/20/2020,45249,3
08/20/2020,45255,1
08/21/2020,45002,1
08/21/2020,45030,1
08/21/2020,45140,2
08/21/2020,45205,6
08/21/2020,45208,2
08/21/2020,45211,3
08/21/2020,45212,2
08/21/2020,45213,1
08/21/2020,45214,2
08/21/2020,45217,1
08/21/2020,45219,3
08/21/2020,45225,1
08/21/2020,45227,2
08/21/2020,45229,1
08/21/2020,45230,2
08/21/2020,45231,5
08/21/2020,45233,2
08/21/2020,45236,1
08/21/2020,45237,1
08/21/2020,45238,7
08/21/2020,45239,3
08/21/2020,45240,2
08/21/2020,45242,1
08/21/2020,45244,1
08/21/2020,45247,2
08/21/2020,45248,1
08/21/2020,45255,1
08/22/2020,45030,1
08/22/2020,45140,2
08/22/2020,45203,1
08/22/2020,45205,2
08/22/2020,45206,1
08/22/2020,45208,2
08/22/2020,45211,5
08/22/2020,45212,2
08/22/2020,45213,1
08/22/2020,45215,1
08/22/2020,45219,3
08/22/2020,45220,1
08/22/2020,45221,1
08/22/2020,45223,2
08/22/2020,45224,2
08/22/2020,45227,1
08/22/2020,45230,1
08/22/2020,45231,6
08/22/2020,45233,3
08/22/2020,45236,3
08/22/2020,45237,3
08/22/2020,45238,6
08/22/2020,45239,2
08/22/2020,45240,1
08/22/2020,45242,3
08/22/2020,45244,2
08/22/2020,45247,1
08/22/2020,45248,4
08/22/2020,45252,1
08/22/2020,45255,2
08/22/2020,45299,1
08/23/2020,,1
08/23/2020,45002,2
08/23/2020,45202,1
08/23/2020,45209,1
08/23/2020,45211,2
08/23/2020,45212,1
08/23/2020,45214,1
08/23/2020,45215,2
08/23/2020,45219,3
08/23/2020,45221,4
08/23/2020,45223,2
08/23/2020,45224,1
08/23/2020,45226,3
08/23/2020,45227,2
08/23/2020,45230,2
08/23/2020,45231,2
08/23/2020,45233,2
08/23/2020,45238,3
08/23/2020,45239,1
08/23/2020,45240,3
08/23/2020,45241,2
08/23/2020,45246,1
08/23/2020,45247,3
08/23/2020,45248,3
08/23/2020,45249,1
08/23/2020,45251,3
08/23/2020,45865,1
08/24/2020,,1
08/24/2020,45002,3
08/24/2020,45030,2
08/24/2020,45140,1
08/24/2020,45202,1
08/24/2020,45206,1
08/24/2020,45208,3
08/24/2020,45209,3
08/24/2020,45211,2
08/24/2020,45212,3
08/24/2020,45213,1
08/24/2020,45215,7
08/24/2020,45217,1
08/24/2020,45218,2
08/24/2020,45219,2
08/24/2020,45224,2
08/24/2020,45227,1
08/24/2020,45229,2
08/24/2020,45231,5
08/24/2020,45233,1
08/24/2020,45236,1
08/24/2020,45237,1
08/24/2020,45238,8
08/24/2020,45240,4
08/24/2020,45241,1
08/24/2020,45242,1
08/24/2020,45243,4
08/24/2020,45244,1
08/24/2020,45245,1
08/24/2020,45246,2
08/24/2020,45247,5
08/24/2020,45248,4
08/24/2020,45251,6
08/24/2020,45252,1
08/24/2020,45255,1
08/25/2020,,2
08/25/2020,40243,1
08/25/2020,45002,3
08/25/2020,45030,2
08/25/2020,45202,5
08/25/2020,45203,1
08/25/2020,45205,3
08/25/2020,45206,3
08/25/2020,45207,1
08/25/2020,45208,2
08/25/2020,45209,2
08/25/2020,45211,3
08/25/2020,45212,2
08/25/2020,45213,1
08/25/2020,45214,1
08/25/2020,45215,1
08/25/2020,45219,1
08/25/2020,45220,3
08/25/2020,45221,1
08/25/2020,45223,1
08/25/2020,45224,3
08/25/2020,45226,1
08/25/2020,45227,1
08/25/2020,45229,1
08/25/2020,45230,1
08/25/2020,45231,6
08/25/2020,45233,2
08/25/2020,45238,5
08/25/2020,45239,1
08/25/2020,45240,4
08/25/2020,45241,1
08/25/2020,45242,2
08/25/2020,45244,1
08/25/2020,45247,9
08/25/2020,45248,2
08/25/2020,45249,1
08/25/2020,45251,1
08/25/2020,45255,1
08/25/2020,45419,1
08/26/2020,,2
08/26/2020,45002,5
08/26/2020,45140,2
08/26/2020,45202,3
08/26/2020,45206,1
08/26/2020,45208,1
08/26/2020,45209,2
08/26/2020,45211,4
08/26/2020,45212,2
08/26/2020,45215,1
08/26/2020,45216,1
08/26/2020,45218,1
08/26/2020,45219,2
08/26/2020,45224,3
08/26/2020,45226,1
08/26/2020,45227,3
08/26/2020,45229,3
08/26/2020,45230,2
08/26/2020,45231,2
08/26/2020,45232,1
08/26/2020,45233,3
08/26/2020,45236,1
08/26/2020,45237,1
08/26/2020,45238,4
08/26/2020,45239,3
08/26/2020,45240,3
08/26/2020,45241,1
08/26/2020,45242,2
08/26/2020,45244,2
08/26/2020,45246,1
08/26/2020,45247,6
08/26/2020,45248,4
08/26/2020,45251,1
08/26/2020,45252,1
08/26/2020,45255,1
08/27/2020,45002,2
08/27/2020,45052,1
08/27/2020,45202,3
08/27/2020,45206,2
08/27/2020,45208,2
08/27/2020,45209,2
08/27/2020,45211,1
08/27/2020,45215,1
08/27/2020,45216,1
08/27/2020,45217,1
08/27/2020,45218,1
08/27/2020,45219,3
08/27/2020,45220,2
08/27/2020,45224,1
08/27/2020,45226,1
08/27/2020,45227,2
08/27/2020,45230,4
08/27/2020,45231,3
08/27/2020,45233,2
08/27/2020,45236,1
08/27/2020,45237,1
08/27/2020,45238,3
08/27/2020,45239,2
08/27/2020,45241,2
08/27/2020,45242,1
08/27/2020,45244,2
08/27/2020,45246,2
08/27/2020,45247,5
08/27/2020,45248,1
08/27/2020,45251,3
08/27/2020,45255,1
08/28/2020,,1
08/28/2020,45002,2
08/28/2020,45011,1
08/28/2020,45030,1
08/28/2020,45140,3
08/28/2020,45202,6
08/28/2020,45205,2
08/28/2020,45206,1
08/28/2020,45208,4
08/28/2020,45211,4
08/28/2020,45214,1
08/28/2020,45215,2
08/28/2020,45218,1
08/28/2020,45219,2
08/28/2020,45220,2
08/28/2020,45223,1
08/28/2020,45224,2
08/28/2020,45226,1
08/28/2020,45227,2
08/28/2020,45229,1
08/28/2020,45230,2
08/28/2020,45231,4
08/28/2020,45233,1
08/28/2020,45236,3
08/28/2020,45237,2
08/28/2020,45238,2
08/28/2020,45239,2
08/28/2020,45240,1
08/28/2020,45241,1
08/28/2020,45242,3
08/28/2020,45243,2
08/28/2020,45244,1
08/28/2020,45246,2
08/28/2020,45247,6
08/28/2020,45248,3
08/28/2020,45249,1
08/28/2020,45251,4
08/29/2020,45002,2
08/29/2020,45030,2
08/29/2020,45052,1
08/29/2020,45140,1
08/29/2020,45202,3
08/29/2020,45205,3
08/29/2020,45211,2
08/29/2020,45212,1
08/29/2020,45215,3
08/29/2020,45216,1
08/29/2020,45219,3
08/29/2020,45224,1
08/29/2020,45227,2
08/29/2020,45230,1
08/29/2020,45231,1
08/29/2020,45233,1
08/29/2020,45236,1
08/29/2020,45239,1
08/29/2020,45240,2
08/29/2020,45241,1
08/29/2020,45244,4
08/29/2020,45246,1
08/29/2020,45247,4
08/29/2020,45248,6
08/29/2020,45251,2
08/30/2020,45002,1
08/30/2020,45030,1
08/30/2020,45041,1
08/30/2020,45140,1
08/30/2020,45202,1
08/30/2020,45206,1
08/30/2020,45208,2
08/30/2020,45212,1
08/30/2020,45213,1
08/30/2020,45215,4
08/30/2020,45217,1
08/30/2020,45220,2
08/30/2020,45223,3
08/30/2020,45224,3
08/30/2020,45227,2
08/30/2020,45231,3
08/30/2020,45232,1
08/30/2020,45233,1
08/30/2020,45236,2
08/30/2020,45238,3
08/30/2020,45239,3
08/30/2020,45240,3
08/30/2020,45241,3
08/30/2020,45244,1
08/30/2020,45246,6
08/30/2020,45247,4
08/30/2020,45248,4
08/30/2020,45252,1
08/31/2020,,1
08/31/2020,45002,5
08/31/2020,45030,2
08/31/2020,45206,2
08/31/2020,45207,1
08/31/2020,45211,1
08/31/2020,45212,3
08/31/2020,45213,1
08/31/2020,45215,2
08/31/2020,45217,1
08/31/2020,45218,1
08/31/2020,45219,2
08/31/2020,45220,1
08/31/2020,45221,2
08/31/2020,45223,2
08/31/2020,45224,3
08/31/2020,45225,1
08/31/2020,45229,4
08/31/2020,45230,1
08/31/2020,45231,4
08/31/2020,45233,3
08/31/2020,45236,1
08/31/2020,45237,2
08/31/2020,45238,5
08/31/2020,45239,9
08/31/2020,45240,2
08/31/2020,45241,3
08/31/2020,45242,2
08/31/2020,45244,6
08/31/2020,45246,2
08/31/2020,45247,7
08/31/2020,45248,5
08/31/2020,45251,5
08/31/2020,45252,3
08/31/2020,45255,1
09/01/2020,,1
09/01/2020,45030,3
09/01/2020,45052,1
09/01/2020,45140,1
09/01/2020,45202,2
09/01/2020,45205,2
09/01/2020,45207,5
09/01/2020,45208,1
09/01/2020,45211,2
09/01/2020,45213,1
09/01/2020,45215,1
09/01/2020,45217,1
09/01/2020,45219,1
09/01/2020,45220,2
09/01/2020,45223,3
09/01/2020,45224,1
09/01/2020,45227,2
09/01/2020,45229,3
09/01/2020,45230,2
09/01/2020,45231,6
09/01/2020,45233,2
09/01/2020,45237,1
09/01/2020,45238,2
09/01/2020,45239,4
09/01/2020,45240,1
09/01/2020,45241,1
09/01/2020,45242,2
09/01/2020,45244,1
09/01/2020,45246,1
09/01/2020,45247,3
09/01/2020,45248,5
09/01/2020,45249,1
09/01/2020,45251,4
09/01/2020,45252,3
09/02/2020,,2
09/02/2020,45002,2
09/02/2020,45030,3
09/02/2020,45140,3
09/02/2020,45202,1
09/02/2020,45203,1
09/02/2020,45205,1
09/02/2020,45208,1
09/02/2020,45209,1
09/02/2020,45211,4
09/02/2020,45212,1
09/02/2020,45213,2
09/02/2020,45215,2
09/02/2020,45219,5
09/02/2020,45220,2
09/02/2020,45223,1
09/02/2020,45224,1
09/02/2020,45226,1
09/02/2020,45227,2
09/02/2020,45229,2
09/02/2020,45231,3
09/02/2020,45233,4
09/02/2020,45236,3
09/02/2020,45237,1
09/02/2020,45238,3
09/02/2020,45239,9
09/02/2020,45241,5
09/02/2020,45243,1
09/02/2020,45244,2
09/02/2020,45246,3
09/02/2020,45247,4
09/02/2020,45248,4
09/02/2020,45249,1
09/02/2020,45251,3
09/02/2020,45255,1
09/03/2020,45002,2
09/03/2020,45030,3
09/03/2020,45052,1
09/03/2020,45140,1
09/03/2020,45204,1
09/03/2020,45208,2
09/03/2020,45209,2
09/03/2020,45211,3
09/03/2020,45212,2
09/03/2020,45215,1
09/03/2020,45219,2
09/03/2020,45220,2
09/03/2020,45223,1
09/03/2020,45224,1
09/03/2020,45227,1
09/03/2020,45231,5
09/03/2020,45232,2
09/03/2020,45233,2
09/03/2020,45236,1
09/03/2020,45237,1
09/03/2020,45238,5
09/03/2020,45239,3
09/03/2020,45240,2
09/03/2020,45241,2
09/03/2020,45244,2
09/03/2020,45246,3
09/03/2020,45247,6
09/03/2020,45248,2
09/03/2020,45251,4
09/03/2020,45252,1
09/03/2020,45255,2
09/04/2020,45002,1
09/04/2020,45030,3
09/04/2020,45208,1
09/04/2020,45209,1
09/04/2020,45211,1
09/04/2020,45212,1
09/04/2020,45213,1
09/04/2020,45215,2
09/04/2020,45225,1
09/04/2020,45229,3
09/04/2020,45231,3
09/04/2020,45233,1
09/04/2020,45236,1
09/04/2020,45237,1
09/04/2020,45238,3
09/04/2020,45239,6
09/04/2020,45240,2
09/04/2020,45241,2
09/04/2020,45242,2
09/04/2020,45247,1
09/04/2020,45248,3
09/04/2020,45251,1
09/05/2020,45002,1
09/05/2020,45202,1
09/05/2020,45204,1
09/05/2020,45205,2
09/05/2020,45206,1
09/05/2020,45211,2
09/05/2020,45212,1
09/05/2020,45215,1
09/05/2020,45219,3
09/05/2020,45225,1
09/05/2020,45227,1
09/05/2020,45233,1
09/05/2020,45237,1
09/05/2020,45238,3
09/05/2020,45241,1
09/05/2020,45244,1
09/05/2020,45248,2
09/05/2020,45249,1
09/05/2020,45251,5
09/05/2020,45255,1
09/06/2020,,1
09/06/2020,45202,4
09/06/2020,45208,2
09/06/2020,45211,1
09/06/2020,45215,1
09/06/2020,45219,1
09/06/2020,45220,3
09/06/2020,45223,2
09/06/2020,45224,1
09/06/2020,45227,1
09/06/2020,45229,1
09/06/2020,45231,3
09/06/2020,45233,2
09/06/2020,45236,2
09/06/2020,45238,5
09/06/2020,45239,2
09/06/2020,45241,1
09/06/2020,45247,2
09/06/2020,45248,1
09/06/2020,45251,3
09/07/2020,,5
09/07/2020,45030,2
09/07/2020,45140,3
09/07/2020,45204,1
09/07/2020,45207,2
09/07/2020,45208,3
09/07/2020,45211,1
09/07/2020,45212,1
09/07/2020,45215,3
09/07/2020,45219,1
09/07/2020,45220,1
09/07/2020,45223,2
09/07/2020,45224,2
09/07/2020,45225,2
09/07/2020,45227,1
09/07/2020,45229,1
09/07/2020,45231,2
09/07/2020,45233,1
09/07/2020,45236,5
09/07/2020,45237,1
09/07/2020,45238,5
09/07/2020,45239,5
09/07/2020,45241,2
09/07/2020,45242,3
09/07/2020,45243,1
09/07/2020,45244,1
09/07/2020,45246,3
09/07/2020,45247,4
09/07/2020,45248,4
09/07/2020,45249,1
09/07/2020,45251,1
09/07/2020,45255,1
09/08/2020,45002,1
09/08/2020,45030,2
09/08/2020,45140,1
09/08/2020,45205,1
09/08/2020,45208,1
09/08/2020,45211,2
09/08/2020,45212,1
09/08/2020,45215,1
09/08/2020,45219,6
09/08/2020,45225,1
09/08/2020,45230,1
09/08/2020,45231,4
09/08/2020,45233,1
09/08/2020,45236,3
09/08/2020,45238,4
09/08/2020,45239,2
09/08/2020,45240,4
09/08/2020,45241,3
09/08/2020,45242,1
09/08/2020,45244,3
09/08/2020,45247,3
09/08/2020,45248,1
09/08/2020,45251,1
09/09/2020,,1
09/09/2020,45002,2
09/09/2020,45030,1
09/09/2020,45052,1
09/09/2020,45202,1
09/09/2020,45208,4
09/09/2020,45211,1
09/09/2020,45213,2
09/09/2020,45214,2
09/09/2020,45215,2
09/09/2020,45219,3
09/09/2020,45223,1
09/09/2020,45227,1
09/09/2020,45229,2
09/09/2020,45231,2
09/09/2020,45233,1
09/09/2020,45236,2
09/09/2020,45238,3
09/09/2020,45239,1
09/09/2020,45240,1
09/09/2020,45241,1
09/09/2020,45243,1
09/09/2020,45244,2
09/09/2020,45247,1
09/09/2020,45248,2
09/09/2020,45249,1
09/09/2020,45251,2
09/10/2020,45030,2
09/10/2020,45140,1
09/10/2020,45205,1
09/10/2020,45208,2
09/10/2020,45209,1
09/10/2020,45211,5
09/10/2020,45212,3
09/10/2020,45215,1
09/10/2020,45218,1
09/10/2020,45219,3
09/10/2020,45224,3
09/10/2020,45227,1
09/10/2020,45230,3
09/10/2020,45231,1
09/10/2020,45233,1
09/10/2020,45236,1
09/10/2020,45238,4
09/10/2020,45239,3
09/10/2020,45240,5
09/10/2020,45242,2
09/10/2020,45243,2
09/10/2020,45244,2
09/10/2020,45246,1
09/10/2020,45247,5
09/10/2020,45248,1
09/10/2020,45251,2
09/10/2020,45252,1
09/10/2020,45255,3
09/11/2020,45002,2
09/11/2020,45174,1
09/11/2020,45207,1
09/11/2020,45208,1
09/11/2020,45209,3
09/11/2020,45211,1
09/11/2020,45212,1
09/11/2020,45215,1
09/11/2020,45219,5
09/11/2020,45220,2
09/11/2020,45223,1
09/11/2020,45224,1
09/11/2020,45225,2
09/11/2020,45226,1
09/11/2020,45227,1
09/11/2020,45229,3
09/11/2020,45230,10
09/11/2020,45231,2
09/11/2020,45233,3
09/11/2020,45236,3
09/11/2020,45238,2
09/11/2020,45240,2
09/11/2020,45241,2
09/11/2020,45242,1
09/11/2020,45244,3
09/11/2020,45246,1
09/11/2020,45247,6
09/11/2020,45248,4
09/11/2020,45252,2
09/12/2020,45002,1
09/12/2020,45052,1
09/12/2020,45206,1
09/12/2020,45207,1
09/12/2020,45208,3
09/12/2020,45209,1
09/12/2020,45211,3
09/12/2020,45212,1
09/12/2020,45215,1
09/12/2020,45218,1
09/12/2020,45219,6
09/12/2020,45220,1
09/12/2020,45224,1
09/12/2020,45227,2
09/12/2020,45230,2
09/12/2020,45231,6
09/12/2020,45233,3
09/12/2020,45237,1
09/12/2020,45238,2
09/12/2020,45239,3
09/12/2020,45240,1
09/12/2020,45244,1
09/12/2020,45246,1
09/12/2020,45247,2
09/12/2020,45248,1
09/12/2020,45249,3
09/12/2020,45251,1
09/12/2020,45255,1
09/12/2020,45429,1
09/13/2020,43232,1
09/13/2020,45030,1
09/13/2020,45140,1
09/13/2020,45202,1
09/13/2020,45208,1
09/13/2020,45211,9
09/13/2020,45212,2
09/13/2020,45213,1
09/13/2020,45216,1
09/13/2020,45219,9
09/13/2020,45220,4
09/13/2020,45224,1
09/13/2020,45225,1
09/13/2020,45230,3
09/13/2020,45231,1
09/13/2020,45233,1
09/13/2020,45237,1
09/13/2020,45238,2
09/13/2020,45239,1
09/13/2020,45241,1
09/13/2020,45242,2
09/13/2020,45243,3
09/13/2020,45246,3
09/13/2020,45248,1
09/13/2020,45249,1
09/14/2020,,1
09/14/2020,30313,1
09/14/2020,45002,1
09/14/2020,45030,3
09/14/2020,45052,2
09/14/2020,45140,1
09/14/2020,45174,1
09/14/2020,45202,1
09/14/2020,45208,4
09/14/2020,45209,2
09/14/2020,45211,3
09/14/2020,45212,8
09/14/2020,45213,1
09/14/2020,45214,1
09/14/2020,45215,1
09/14/2020,45216,2
09/14/2020,45218,1
09/14/2020,45219,13
09/14/2020,45220,8
09/14/2020,45223,1
09/14/2020,45224,1
09/14/2020,45226,2
09/14/2020,45227,3
09/14/2020,45229,2
09/14/2020,45230,6
09/14/2020,45231,5
09/14/2020,45233,2
09/14/2020,45236,4
09/14/2020,45237,1
09/14/2020,45238,7
09/14/2020,45239,4
09/14/2020,45240,3
09/14/2020,45241,2
09/14/2020,45242,2
09/14/2020,45243,4
09/14/2020,45244,4
09/14/2020,45247,8
09/14/2020,45248,5
09/14/2020,45249,1
09/14/2020,45251,1
09/14/2020,45255,1
09/15/2020,,1
09/15/2020,41075,1
09/15/2020,43209,1
09/15/2020,44107,1
09/15/2020,45002,3
09/15/2020,45030,1
09/15/2020,45052,1
09/15/2020,45140,2
09/15/2020,45205,2
09/15/2020,45206,2
09/15/2020,45208,4
09/15/2020,45209,6
09/15/2020,45212,3
09/15/2020,45213,1
09/15/2020,45214,5
09/15/2020,45215,3
09/15/2020,45218,1
09/15/2020,45219,15
09/15/2020,45220,9
09/15/2020,45227,3
09/15/2020,45230,4
09/15/2020,45231,8
09/15/2020,45233,5
09/15/2020,45236,1
09/15/2020,45237,2
09/15/2020,45238,7
09/15/2020,45239,1
09/15/2020,45240,2
09/15/2020,45242,2
09/15/2020,45243,5
09/15/2020,45244,4
09/15/2020,45246,2
09/15/2020,45247,3
09/15/2020,45248,3
09/15/2020,45249,1
09/15/2020,45252,1
09/16/2020,,1
09/16/2020,44202,1
09/16/2020,45002,2
09/16/2020,45052,1
09/16/2020,45069,1
09/16/2020,45140,2
09/16/2020,45202,1
09/16/2020,45204,1
09/16/2020,45205,2
09/16/2020,45207,3
09/16/2020,45208,2
09/16/2020,45212,8
09/16/2020,45213,1
09/16/2020,45215,2
09/16/2020,45217,1
09/16/2020,45218,1
09/16/2020,45219,21
09/16/2020,45220,12
09/16/2020,45221,2
09/16/2020,45227,1
09/16/2020,45229,1
09/16/2020,45230,4
09/16/2020,45231,4
09/16/2020,45233,3
09/16/2020,45237,1
09/16/2020,45238,4
09/16/2020,45239,1
09/16/2020,45240,1
09/16/2020,45242,1
09/16/2020,45243,5
09/16/2020,45244,3
09/16/2020,45246,1
09/16/2020,45247,7
09/16/2020,45248,3
09/16/2020,45249,1
09/16/2020,45251,1
09/16/2020,45252,3
09/16/2020,45255,1
09/17/2020,45002,2
09/17/2020,45030,2
09/17/2020,45205,2
09/17/2020,45207,1
09/17/2020,45208,4
09/17/2020,45209,1
09/17/2020,45211,1
09/17/2020,45212,3
09/17/2020,45213,2
09/17/2020,45214,1
09/17/2020,45215,7
09/17/2020,45217,1
09/17/2020,45219,22
09/17/2020,45220,2
09/17/2020,45224,2
09/17/2020,45226,2
09/17/2020,45227,1
09/17/2020,45229,1
09/17/2020,45230,9
09/17/2020,45231,7
09/17/2020,45233,2
09/17/2020,45236,1
09/17/2020,45237,1
09/17/2020,45238,6
09/17/2020,45239,1
09/17/2020,45240,1
09/17/2020,45242,2
09/17/2020,45243,2
09/17/2020,45244,1
09/17/2020,45246,6
09/17/2020,45247,4
09/17/2020,45248,2
09/17/2020,45249,1
09/17/2020,45251,1
09/17/2020,45252,1
09/17/2020,45255,3
09/17/2020,45830,1
09/17/2020,47406,1
09/17/2020,60616,1
09/18/2020,,1
09/18/2020,41076,1
09/18/2020,45002,2
09/18/2020,45030,1
09/18/2020,45052,1
09/18/2020,45202,1
09/18/2020,45205,1
09/18/2020,45208,3
09/18/2020,45209,2
09/18/2020,45211,3
09/18/2020,45212,1
09/18/2020,45215,6
09/18/2020,45219,12
09/18/2020,45220,3
09/18/2020,45221,1
09/18/2020,45225,1
09/18/2020,45227,2
09/18/2020,45230,4
09/18/2020,45231,2
09/18/2020,45233,2
09/18/2020,45238,2
09/18/2020,45239,2
09/18/2020,45240,1
09/18/2020,45241,1
09/18/2020,45243,2
09/18/2020,45244,1
09/18/2020,45246,2
09/18/2020,45247,2
09/18/2020,45248,2
09/18/2020,45252,1
09/18/2020,45255,1
09/19/2020,40245,1
09/19/2020,45002,1
09/19/2020,45030,1
09/19/2020,45056,1
09/19/2020,45140,3
09/19/2020,45205,4
09/19/2020,45206,1
09/19/2020,45207,1
09/19/2020,45208,2
09/19/2020,45209,2
09/19/2020,45212,1
09/19/2020,45219,8
09/19/2020,45220,4
09/19/2020,45224,2
09/19/2020,45227,2
09/19/2020,45230,3
09/19/2020,45231,1
09/19/2020,45233,2
09/19/2020,45237,1
09/19/2020,45239,1
09/19/2020,45240,1
09/19/2020,45243,1
09/19/2020,45244,2
09/19/2020,45247,2
09/19/2020,45248,1
09/19/2020,45251,1
09/19/2020,45255,1
09/19/2020,45458,1
09/20/2020,45002,1
09/20/2020,45030,1
09/20/2020,45140,1
09/20/2020,45205,2
09/20/2020,45209,1
09/20/2020,45211,1
09/20/2020,45212,1
09/20/2020,45215,1
09/20/2020,45219,12
09/20/2020,45220,3
09/20/2020,45226,2
09/20/2020,45227,1
09/20/2020,45231,2
09/20/2020,45233,1
09/20/2020,45236,2
09/20/2020,45237,2
09/20/2020,45239,1
09/20/2020,45244,4
09/20/2020,45247,1
09/20/2020,45248,1
09/20/2020,45251,2
09/21/2020,,2
09/21/2020,43201,1
09/21/2020,44136,2
09/21/2020,45030,3
09/21/2020,45052,1
09/21/2020,45069,1
09/21/2020,45140,5
09/21/2020,45174,1
09/21/2020,45202,4
09/21/2020,45205,1
09/21/2020,45206,1
09/21/2020,45207,1
09/21/2020,45208,4
09/21/2020,45209,2
09/21/2020,45211,3
09/21/2020,45212,3
09/21/2020,45213,1
09/21/2020,45215,3
09/21/2020,45219,8
09/21/2020,45220,2
09/21/2020,45221,1
09/21/2020,45223,1
09/21/2020,45224,1
09/21/2020,45227,4
09/21/2020,45229,2
09/21/2020,45230,3
09/21/2020,45231,5
09/21/2020,45233,1
09/21/2020,45236,4
09/21/2020,45238,8
09/21/2020,45239,2
09/21/2020,45240,3
09/21/2020,45242,1
09/21/2020,45243,1
09/21/2020,45244,3
09/21/2020,45247,5
09/21/2020,45248,2
09/21/2020,45251,2
09/21/2020,45252,1
09/21/2020,45255,1
09/22/2020,,2
09/22/2020,43067,1
09/22/2020,43201,1
09/22/2020,45002,2
09/22/2020,45015,1
09/22/2020,45030,1
09/22/2020,45140,4
09/22/2020,45204,1
09/22/2020,45207,1
09/22/2020,45208,1
09/22/2020,45209,2
09/22/2020,45211,4
09/22/2020,45212,4
09/22/2020,45215,3
09/22/2020,45216,1
09/22/2020,45219,20
09/22/2020,45220,7
09/22/2020,45221,5
09/22/2020,45224,3
09/22/2020,45226,2
09/22/2020,45227,1
09/22/2020,45230,2
09/22/2020,45231,2
09/22/2020,45233,3
09/22/2020,45236,1
09/22/2020,45237,1
09/22/2020,45238,3
09/22/2020,45239,1
09/22/2020,45240,1
09/22/2020,45241,1
09/22/2020,45243,3
09/22/2020,45244,1
09/22/2020,45246,1
09/22/2020,45247,4
09/22/2020,45249,1
09/22/2020,45342,1
09/23/2020,43085,1
09/23/2020,43212,1
09/23/2020,44139,1
09/23/2020,45002,2
09/23/2020,45030,2
09/23/2020,45202,1
09/23/2020,45207,2
09/23/2020,45208,1
09/23/2020,45209,1
09/23/2020,45211,3
09/23/2020,45212,1
09/23/2020,45213,1
09/23/2020,45215,5
09/23/2020,45216,1
09/23/2020,45219,17
09/23/2020,45220,8
09/23/2020,45223,1
09/23/2020,45224,2
09/23/2020,45226,1
09/23/2020,45227,1
09/23/2020,45229,1
09/23/2020,45230,1
09/23/2020,45231,2
09/23/2020,45233,2
09/23/2020,45236,1
09/23/2020,45237,1
09/23/2020,45238,8
09/23/2020,45239,1
09/23/2020,45240,3
09/23/2020,45242,1
09/23/2020,45243,1
09/23/2020,45244,3
09/23/2020,45248,3
09/23/2020,45252,1
09/23/2020,45255,2
09/23/2020,45439,1
09/24/2020,,1
09/24/2020,37996,1
09/24/2020,45002,1
09/24/2020,45030,1
09/24/2020,45140,12
09/24/2020,45202,1
09/24/2020,45205,1
09/24/2020,45206,1
09/24/2020,45207,4
09/24/2020,45208,4
09/24/2020,45209,4
09/24/2020,45211,2
09/24/2020,45212,6
09/24/2020,45215,1
09/24/2020,45217,1
09/24/2020,45218,1
09/24/2020,45219,11
09/24/2020,45220,4
09/24/2020,45224,2
09/24/2020,45226,1
09/24/2020,45227,1
09/24/2020,45229,1
09/24/2020,45230,3
09/24/2020,45231,3
09/24/2020,45232,2
09/24/2020,45233,6
09/24/2020,45237,5
09/24/2020,45238,5
09/24/2020,45239,2
09/24/2020,45240,1
09/24/2020,45241,3
09/24/2020,45242,1
09/24/2020,45243,3
09/24/2020,45247,3
09/24/2020,45248,1
09/24/2020,45249,1
09/24/2020,45255,1
09/25/2020,43213,1
09/25/2020,45140,1
09/25/2020,45202,1
09/25/2020,45204,1
09/25/2020,45205,2
09/25/2020,45207,1
09/25/2020,45208,3
09/25/2020,45211,1
09/25/2020,45212,2
09/25/2020,45213,1
09/25/2020,45214,2
09/25/2020,45215,8
09/25/2020,45219,15
09/25/2020,45220,9
09/25/2020,45221,1
09/25/2020,45224,1
09/25/2020,45227,1
09/25/2020,45230,2
09/25/2020,45231,5
09/25/2020,45236,2
09/25/2020,45238,6
09/25/2020,45239,3
09/25/2020,45241,2
09/25/2020,45243,2
09/25/2020,45244,1
09/25/2020,45247,4
09/25/2020,45248,3
09/25/2020,45249,1
09/25/2020,45251,1
09/25/2020,45252,2
09/25/2020,45255,1
09/25/2020,45342,2
09/25/2020,47406,1
09/26/2020,45030,2
09/26/2020,45140,2
09/26/2020,45202,1
09/26/2020,45208,2
09/26/2020,45211,3
09/26/2020,45212,1
09/26/2020,45215,1
09/26/2020,45217,1
09/26/2020,45219,10
09/26/2020,45220,3
09/26/2020,45224,1
09/26/2020,45226,1
09/26/2020,45231,1
09/26/2020,45233,2
09/26/2020,45236,1
