Date,Zip,Daily Calculated Recoveries
7/7/2020,45238,5
7/8/2020,45238,-1
7/9/2020,45238,0
7/10/2020,45238,0
7/11/2020,45238,0
7/12/2020,45238,-1
7/13/2020,45238,0
7/14/2020,45238,0
7/15/2020,45238,0
7/16/2020,45238,0
7/17/2020,45238,5
7/18/2020,45238,1
7/19/2020,45238,4
7/20/2020,45238,0
7/21/2020,45238,5
7/22/2020,45238,4
7/23/2020,45238,13
7/24/2020,45238,15
7/25/2020,45238,4
7/26/2020,45238,-1
7/27/2020,45238,0
5/29/2020,45239,12
5/30/2020,45239,1
5/31/2020,45239,-1
6/1/2020,45239,8
6/2/2020,45239,1
6/3/2020,45239,0
6/4/2020,45239,3
6/5/2020,45239,2
6/6/2020,45239,-2
6/7/2020,45239,0
6/8/2020,45239,0
6/9/2020,45239,-1
6/10/2020,45239,1
6/11/2020,45239,1
6/12/2020,45239,4
6/13/2020,45239,0
6/14/2020,45239,-1
6/15/2020,45239,1
6/16/2020,45239,1
6/17/2020,45239,1
6/18/2020,45239,1
6/19/2020,45239,1
6/20/2020,45239,0
6/21/2020,45239,0
6/22/2020,45239,1
6/23/2020,45239,2
6/24/2020,45239,1
6/25/2020,45239,0
6/26/2020,45239,0
6/27/2020,45239,0
6/28/2020,45239,0
6/29/2020,45239,1
6/30/2020,45239,0
7/1/2020,45239,2
7/2/2020,45239,0
7/3/2020,45239,0
7/4/2020,45239,5
7/5/2020,45239,2
7/6/2020,45239,0
7/7/2020,45239,10
7/8/2020,45239,3
7/9/2020,45239,0
7/10/2020,45239,5
7/11/2020,45239,0
7/12/2020,45239,-1
7/13/2020,45239,0
7/14/2020,45239,0
7/15/2020,45239,0
7/16/2020,45239,0
7/17/2020,45239,12
7/18/2020,45239,0
7/19/2020,45239,7
7/20/2020,45239,0
7/21/2020,45239,3
7/22/2020,45239,11
7/23/2020,45239,4
7/24/2020,45239,12
7/25/2020,45239,1
7/26/2020,45239,-1
7/27/2020,45239,0
5/29/2020,45240,21
5/30/2020,45240,2
5/31/2020,45240,6
6/1/2020,45240,12
6/2/2020,45240,4
6/3/2020,45240,1
6/4/2020,45240,4
6/5/2020,45240,1
6/6/2020,45240,-1
6/7/2020,45240,0
6/8/2020,45240,4
6/9/2020,45240,4
6/10/2020,45240,2
6/11/2020,45240,-1
6/12/2020,45240,2
6/13/2020,45240,0
6/14/2020,45240,0
6/15/2020,45240,2
6/16/2020,45240,5
6/17/2020,45240,2
6/18/2020,45240,4
6/19/2020,45240,4
6/20/2020,45240,1
6/21/2020,45240,0
6/22/2020,45240,4
6/23/2020,45240,2
6/24/2020,45240,3
6/25/2020,45240,0
6/26/2020,45240,1
6/27/2020,45240,-1
6/28/2020,45240,0
6/29/2020,45240,2
6/30/2020,45240,0
7/1/2020,45240,3
7/2/2020,45240,6
7/3/2020,45240,3
7/4/2020,45240,2
7/5/2020,45240,1
7/6/2020,45240,0
7/7/2020,45240,13
7/8/2020,45240,8
7/9/2020,45240,0
7/10/2020,45240,11
7/11/2020,45240,-2
7/12/2020,45240,-2
7/13/2020,45240,0
7/14/2020,45240,1
7/15/2020,45240,0
7/16/2020,45240,3
7/17/2020,45240,28
7/18/2020,45240,1
7/19/2020,45240,7
7/20/2020,45240,0
7/21/2020,45240,9
7/22/2020,45240,25
7/23/2020,45240,16
7/24/2020,45240,19
7/25/2020,45240,6
7/26/2020,45240,-1
7/27/2020,45240,0
5/29/2020,45241,6
5/30/2020,45241,0
5/31/2020,45241,0
6/1/2020,45241,-1
6/2/2020,45241,1
6/3/2020,45241,0
6/4/2020,45241,3
6/5/2020,45241,1
6/6/2020,45241,0
6/7/2020,45241,-1
6/8/2020,45241,0
6/9/2020,45241,0
6/10/2020,45241,0
6/11/2020,45241,0
6/12/2020,45241,0
6/13/2020,45241,1
6/14/2020,45241,0
6/15/2020,45241,0
6/16/2020,45241,1
6/17/2020,45241,0
6/18/2020,45241,0
6/19/2020,45241,0
6/20/2020,45241,0
6/21/2020,45241,0
6/22/2020,45241,0
6/23/2020,45241,0
6/24/2020,45241,0
6/25/2020,45241,0
6/26/2020,45241,0
6/27/2020,45241,0
6/28/2020,45241,0
6/29/2020,45241,0
6/30/2020,45241,0
7/1/2020,45241,1
7/2/2020,45241,2
7/3/2020,45241,-1
7/4/2020,45241,0
7/5/2020,45241,0
7/6/2020,45241,0
7/7/2020,45241,2
7/8/2020,45241,1
7/9/2020,45241,0
7/10/2020,45241,1
7/11/2020,45241,0
7/12/2020,45241,0
7/13/2020,45241,0
7/14/2020,45241,0
7/15/2020,45241,0
7/16/2020,45241,0
7/17/2020,45241,2
7/18/2020,45241,0
7/19/2020,45241,6
7/20/2020,45241,0
7/21/2020,45241,0
7/22/2020,45241,1
7/23/2020,45241,4
7/24/2020,45241,2
7/25/2020,45241,1
7/26/2020,45241,0
7/27/2020,45241,0
5/29/2020,45242,1
5/30/2020,45242,0
5/31/2020,45242,0
6/1/2020,45242,1
6/2/2020,45242,2
6/3/2020,45242,2
6/4/2020,45242,0
6/5/2020,45242,5
6/6/2020,45242,0
6/7/2020,45242,0
6/8/2020,45242,0
6/9/2020,45242,0
6/10/2020,45242,-1
6/11/2020,45242,0
6/12/2020,45242,0
6/13/2020,45242,0
6/14/2020,45242,0
6/15/2020,45242,0
6/16/2020,45242,0
6/17/2020,45242,0
6/18/2020,45242,0
6/19/2020,45242,-1
6/20/2020,45242,0
6/21/2020,45242,0
6/22/2020,45242,0
6/23/2020,45242,0
6/24/2020,45242,0
6/25/2020,45242,0
6/26/2020,45242,0
6/27/2020,45242,0
6/28/2020,45242,0
6/29/2020,45242,0
6/30/2020,45242,0
7/1/2020,45242,0
7/2/2020,45242,0
7/3/2020,45242,0
7/4/2020,45242,0
7/5/2020,45242,0
7/6/2020,45242,0
7/7/2020,45242,1
7/8/2020,45242,2
7/9/2020,45242,0
7/10/2020,45242,0
7/11/2020,45242,0
7/12/2020,45242,0
7/13/2020,45242,0
7/14/2020,45242,0
7/15/2020,45242,1
7/16/2020,45242,0
7/17/2020,45242,8
7/18/2020,45242,0
7/19/2020,45242,2
7/20/2020,45242,0
7/21/2020,45242,2
7/22/2020,45242,7
7/23/2020,45242,6
7/24/2020,45242,8
7/25/2020,45242,2
7/26/2020,45242,0
7/27/2020,45242,0
5/29/2020,45243,1
5/30/2020,45243,1
5/31/2020,45243,0
6/1/2020,45243,0
6/2/2020,45243,-1
6/3/2020,45243,0
6/4/2020,45243,1
6/5/2020,45243,0
6/6/2020,45243,0
6/7/2020,45243,0
6/8/2020,45243,0
6/9/2020,45243,0
6/10/2020,45243,0
6/11/2020,45243,0
6/12/2020,45243,1
6/13/2020,45243,0
6/14/2020,45243,0
6/15/2020,45243,0
6/16/2020,45243,1
6/17/2020,45243,0
6/18/2020,45243,0
6/19/2020,45243,0
6/20/2020,45243,0
6/21/2020,45243,0
6/22/2020,45243,0
6/23/2020,45243,0
6/24/2020,45243,0
6/25/2020,45243,0
6/26/2020,45243,0
6/27/2020,45243,0
6/28/2020,45243,0
6/29/2020,45243,0
6/30/2020,45243,-1
7/1/2020,45243,0
7/2/2020,45243,0
7/3/2020,45243,0
7/4/2020,45243,0
7/5/2020,45243,0
7/6/2020,45243,0
7/7/2020,45243,0
7/8/2020,45243,0
7/9/2020,45243,0
7/10/2020,45243,0
7/11/2020,45243,0
7/12/2020,45243,0
7/13/2020,45243,0
7/14/2020,45243,1
7/15/2020,45243,0
7/16/2020,45243,0
7/17/2020,45243,1
7/18/2020,45243,0
7/19/2020,45243,0
7/20/2020,45243,0
7/21/2020,45243,1
7/22/2020,45243,0
7/23/2020,45243,3
7/24/2020,45243,3
7/25/2020,45243,0
7/26/2020,45243,0
7/27/2020,45243,0
5/29/2020,45244,0
5/30/2020,45244,1
5/31/2020,45244,0
6/1/2020,45244,0
6/2/2020,45244,0
6/3/2020,45244,0
6/4/2020,45244,1
6/5/2020,45244,0
6/6/2020,45244,0
6/7/2020,45244,0
6/8/2020,45244,0
6/9/2020,45244,0
6/10/2020,45244,0
6/11/2020,45244,0
6/12/2020,45244,0
6/13/2020,45244,0
6/14/2020,45244,0
6/15/2020,45244,0
6/16/2020,45244,0
6/17/2020,45244,0
6/18/2020,45244,1
6/19/2020,45244,0
6/20/2020,45244,0
6/21/2020,45244,0
6/22/2020,45244,1
6/23/2020,45244,0
6/24/2020,45244,1
6/25/2020,45244,0
6/26/2020,45244,0
6/27/2020,45244,0
6/28/2020,45244,0
6/29/2020,45244,0
6/30/2020,45244,-1
7/1/2020,45244,0
7/2/2020,45244,0
7/3/2020,45244,1
7/4/2020,45244,0
7/5/2020,45244,0
7/6/2020,45244,0
7/7/2020,45244,0
7/8/2020,45244,1
7/9/2020,45244,0
7/10/2020,45244,0
7/11/2020,45244,0
7/12/2020,45244,0
7/13/2020,45244,0
7/14/2020,45244,0
7/15/2020,45244,0
7/16/2020,45244,0
7/17/2020,45244,1
7/18/2020,45244,0
7/19/2020,45244,2
7/20/2020,45244,0
7/21/2020,45244,1
7/22/2020,45244,0
7/23/2020,45244,4
7/24/2020,45244,3
7/25/2020,45244,0
7/26/2020,45244,0
7/27/2020,45244,0
5/29/2020,45246,5
5/30/2020,45246,1
5/31/2020,45246,0
6/1/2020,45246,0
6/2/2020,45246,0
6/3/2020,45246,2
6/4/2020,45246,1
6/5/2020,45246,0
6/6/2020,45246,-2
6/7/2020,45246,0
6/8/2020,45246,1
6/9/2020,45246,2
6/10/2020,45246,-1
6/11/2020,45246,1
6/12/2020,45246,3
6/13/2020,45246,0
6/14/2020,45246,0
6/15/2020,45246,0
6/16/2020,45246,7
6/17/2020,45246,1
6/18/2020,45246,0
6/19/2020,45246,0
6/20/2020,45246,0
6/21/2020,45246,0
6/22/2020,45246,0
6/23/2020,45246,3
6/24/2020,45246,0
6/25/2020,45246,2
6/26/2020,45246,1
6/27/2020,45246,0
6/28/2020,45246,0
6/29/2020,45246,4
6/30/2020,45246,-1
7/1/2020,45246,8
7/2/2020,45246,-1
7/3/2020,45246,14
7/4/2020,45246,0
7/5/2020,45246,6
7/6/2020,45246,0
7/7/2020,45246,6
7/8/2020,45246,1
7/9/2020,45246,5
7/10/2020,45246,0
7/11/2020,45246,-1
7/12/2020,45246,-1
7/13/2020,45246,0
7/14/2020,45246,4
7/15/2020,45246,0
7/16/2020,45246,4
7/17/2020,45246,1
7/18/2020,45246,1
7/19/2020,45246,0
7/20/2020,45246,1
7/21/2020,45246,2
7/22/2020,45246,5
7/23/2020,45246,1
7/24/2020,45246,6
7/25/2020,45246,0
7/26/2020,45246,0
7/27/2020,45246,0
5/29/2020,45247,4
5/30/2020,45247,0
5/31/2020,45247,3
6/1/2020,45247,2
6/2/2020,45247,-1
6/3/2020,45247,-1
6/4/2020,45247,0
6/5/2020,45247,-1
6/6/2020,45247,-1
6/7/2020,45247,0
6/8/2020,45247,0
6/9/2020,45247,0
6/10/2020,45247,0
6/11/2020,45247,0
6/12/2020,45247,0
6/13/2020,45247,0
6/14/2020,45247,0
6/15/2020,45247,0
6/16/2020,45247,1
6/17/2020,45247,0
6/18/2020,45247,0
6/19/2020,45247,0
6/20/2020,45247,1
6/21/2020,45247,0
6/22/2020,45247,2
6/23/2020,45247,1
6/24/2020,45247,0
6/25/2020,45247,0
6/26/2020,45247,0
6/27/2020,45247,0
6/28/2020,45247,0
6/29/2020,45247,0
6/30/2020,45247,0
7/1/2020,45247,-1
7/2/2020,45247,2
7/3/2020,45247,-1
7/4/2020,45247,0
7/5/2020,45247,1
7/6/2020,45247,0
7/7/2020,45247,4
7/8/2020,45247,3
7/9/2020,45247,0
7/10/2020,45247,5
7/11/2020,45247,0
7/12/2020,45247,0
7/13/2020,45247,0
7/14/2020,45247,0
7/15/2020,45247,0
7/16/2020,45247,0
7/17/2020,45247,5
7/18/2020,45247,0
7/19/2020,45247,1
7/20/2020,45247,0
7/21/2020,45247,4
7/22/2020,45247,6
7/23/2020,45247,10
7/24/2020,45247,16
7/25/2020,45247,5
7/26/2020,45247,0
7/27/2020,45247,0
5/29/2020,45248,3
5/30/2020,45248,0
5/31/2020,45248,0
6/1/2020,45248,2
6/2/2020,45248,-2
6/3/2020,45248,0
6/4/2020,45248,1
6/5/2020,45248,1
6/6/2020,45248,-1
6/7/2020,45248,0
6/8/2020,45248,0
6/9/2020,45248,0
6/10/2020,45248,1
6/11/2020,45248,0
6/12/2020,45248,0
6/13/2020,45248,0
6/14/2020,45248,0
6/15/2020,45248,0
6/16/2020,45248,0
6/17/2020,45248,0
6/18/2020,45248,0
6/19/2020,45248,1
6/20/2020,45248,1
6/21/2020,45248,0
6/22/2020,45248,1
6/23/2020,45248,0
6/24/2020,45248,0
6/25/2020,45248,0
6/26/2020,45248,0
6/27/2020,45248,0
6/28/2020,45248,0
6/29/2020,45248,0
6/30/2020,45248,0
7/1/2020,45248,0
7/2/2020,45248,0
7/3/2020,45248,-1
7/4/2020,45248,0
7/5/2020,45248,0
7/6/2020,45248,0
7/7/2020,45248,1
7/8/2020,45248,2
7/9/2020,45248,0
7/10/2020,45248,0
7/11/2020,45248,0
7/12/2020,45248,0
7/13/2020,45248,0
7/14/2020,45248,0
7/15/2020,45248,0
7/16/2020,45248,0
7/17/2020,45248,6
7/18/2020,45248,-1
7/19/2020,45248,1
7/20/2020,45248,-3
7/21/2020,45248,5
7/22/2020,45248,4
7/23/2020,45248,16
7/24/2020,45248,6
7/25/2020,45248,6
7/26/2020,45248,0
7/27/2020,45248,0
5/29/2020,45249,1
5/30/2020,45249,0
5/31/2020,45249,0
6/1/2020,45249,1
6/2/2020,45249,-1
6/3/2020,45249,0
6/4/2020,45249,0
6/5/2020,45249,1
6/6/2020,45249,-1
6/7/2020,45249,0
6/8/2020,45249,0
6/9/2020,45249,0
6/10/2020,45249,0
6/11/2020,45249,1
6/12/2020,45249,0
6/13/2020,45249,0
6/14/2020,45249,0
6/15/2020,45249,0
6/16/2020,45249,1
6/17/2020,45249,0
6/18/2020,45249,0
6/19/2020,45249,0
6/20/2020,45249,0
6/21/2020,45249,0
6/22/2020,45249,0
6/23/2020,45249,0
6/24/2020,45249,0
6/25/2020,45249,0
6/26/2020,45249,0
6/27/2020,45249,0
6/28/2020,45249,0
6/29/2020,45249,0
6/30/2020,45249,0
7/1/2020,45249,0
7/2/2020,45249,0
7/3/2020,45249,0
7/4/2020,45249,0
7/5/2020,45249,0
7/6/2020,45249,0
7/7/2020,45249,1
7/8/2020,45249,1
7/9/2020,45249,0
7/10/2020,45249,0
7/11/2020,45249,0
7/12/2020,45249,0
7/13/2020,45249,0
7/14/2020,45249,0
7/15/2020,45249,0
7/16/2020,45249,1
7/17/2020,45249,3
7/18/2020,45249,0
7/19/2020,45249,3
7/20/2020,45249,0
7/21/2020,45249,0
7/22/2020,45249,1
7/23/2020,45249,1
7/24/2020,45249,5
7/25/2020,45249,1
7/26/2020,45249,0
7/27/2020,45249,0
5/29/2020,45251,1
5/30/2020,45251,2
5/31/2020,45251,1
6/1/2020,45251,5
6/2/2020,45251,-1
6/3/2020,45251,-1
6/4/2020,45251,0
6/5/2020,45251,0
6/6/2020,45251,0
6/7/2020,45251,0
6/8/2020,45251,0
6/9/2020,45251,2
6/10/2020,45251,3
6/11/2020,45251,1
6/12/2020,45251,1
6/13/2020,45251,0
6/14/2020,45251,0
6/15/2020,45251,0
6/16/2020,45251,-1
6/17/2020,45251,0
6/18/2020,45251,0
6/19/2020,45251,1
6/20/2020,45251,0
6/21/2020,45251,0
6/22/2020,45251,0
6/23/2020,45251,4
6/24/2020,45251,0
6/25/2020,45251,0
6/26/2020,45251,0
6/27/2020,45251,-1
6/28/2020,45251,0
6/29/2020,45251,0
6/30/2020,45251,0
7/1/2020,45251,1
7/2/2020,45251,4
7/3/2020,45251,1
7/4/2020,45251,1
7/5/2020,45251,1
7/6/2020,45251,0
7/7/2020,45251,9
7/8/2020,45251,3
7/9/2020,45251,-1
7/10/2020,45251,3
7/11/2020,45251,0
7/12/2020,45251,0
7/13/2020,45251,0
7/14/2020,45251,0
7/15/2020,45251,-1
7/16/2020,45251,-1
7/17/2020,45251,9
7/18/2020,45251,-1
7/19/2020,45251,7
7/20/2020,45251,1
7/21/2020,45251,2
7/22/2020,45251,10
7/23/2020,45251,12
7/24/2020,45251,19
7/25/2020,45251,4
7/26/2020,45251,-1
7/27/2020,45251,0
5/29/2020,45252,0
5/30/2020,45252,0
5/31/2020,45252,0
6/1/2020,45252,0
6/2/2020,45252,-1
6/3/2020,45252,0
6/4/2020,45252,0
6/5/2020,45252,0
6/6/2020,45252,0
6/7/2020,45252,0
6/8/2020,45252,0
6/9/2020,45252,0
6/10/2020,45252,0
6/11/2020,45252,0
6/12/2020,45252,0
6/13/2020,45252,0
6/14/2020,45252,0
6/15/2020,45252,0
6/16/2020,45252,0
6/17/2020,45252,0
6/18/2020,45252,0
6/19/2020,45252,0
6/20/2020,45252,1
6/21/2020,45252,0
6/22/2020,45252,0
6/23/2020,45252,1
6/24/2020,45252,1
6/25/2020,45252,0
6/26/2020,45252,0
6/27/2020,45252,0
6/28/2020,45252,0
6/29/2020,45252,0
6/30/2020,45252,0
7/1/2020,45252,0
7/2/2020,45252,0
7/3/2020,45252,0
7/4/2020,45252,0
7/5/2020,45252,0
7/6/2020,45252,0
7/7/2020,45252,0
7/8/2020,45252,0
7/9/2020,45252,-1
7/10/2020,45252,1
7/11/2020,45252,0
7/12/2020,45252,0
7/13/2020,45252,0
7/14/2020,45252,0
7/15/2020,45252,0
7/16/2020,45252,0
7/17/2020,45252,1
7/18/2020,45252,0
7/19/2020,45252,1
7/20/2020,45252,0
7/21/2020,45252,1
7/22/2020,45252,0
7/23/2020,45252,4
7/24/2020,45252,2
7/25/2020,45252,0
7/26/2020,45252,0
7/27/2020,45252,0
5/29/2020,45255,1
5/30/2020,45255,1
5/31/2020,45255,0
6/1/2020,45255,1
6/2/2020,45255,0
6/3/2020,45255,0
6/4/2020,45255,1
6/5/2020,45255,0
6/6/2020,45255,0
6/7/2020,45255,0
6/8/2020,45255,0
6/9/2020,45255,0
6/10/2020,45255,0
6/11/2020,45255,0
6/12/2020,45255,0
6/13/2020,45255,0
6/14/2020,45255,0
6/15/2020,45255,0
6/16/2020,45255,2
6/17/2020,45255,0
6/18/2020,45255,0
6/19/2020,45255,1
6/20/2020,45255,0
6/21/2020,45255,0
6/22/2020,45255,0
6/23/2020,45255,0
6/24/2020,45255,0
6/25/2020,45255,0
6/26/2020,45255,-1
6/27/2020,45255,0
6/28/2020,45255,0
6/29/2020,45255,0
6/30/2020,45255,0
7/1/2020,45255,0
7/2/2020,45255,0
7/3/2020,45255,0
7/4/2020,45255,1
7/5/2020,45255,0
7/6/2020,45255,0
7/7/2020,45255,1
7/8/2020,45255,1
7/9/2020,45255,0
7/10/2020,45255,1
7/11/2020,45255,0
7/12/2020,45255,0
7/13/2020,45255,0
7/14/2020,45255,0
7/15/2020,45255,0
7/16/2020,45255,0
7/17/2020,45255,2
7/18/2020,45255,0
7/19/2020,45255,0
7/20/2020,45255,0
7/21/2020,45255,0
7/22/2020,45255,2
7/23/2020,45255,4
7/24/2020,45255,2
7/25/2020,45255,1
7/26/2020,45255,0
7/27/2020,45255,0
5/29/2020,45322,0
5/30/2020,45322,0
5/31/2020,45322,0
6/1/2020,45322,0
6/2/2020,45322,0
6/3/2020,45322,0
6/4/2020,45322,0
6/5/2020,45322,0
6/6/2020,45322,0
6/7/2020,45322,0
6/8/2020,45322,0
6/9/2020,45322,0
6/10/2020,45322,0
6/11/2020,45322,0
6/12/2020,45322,0
6/13/2020,45322,0
6/14/2020,45322,0
6/15/2020,45322,0
6/16/2020,45322,0
6/17/2020,45322,0
6/18/2020,45322,0
6/19/2020,45322,0
6/20/2020,45322,0
6/21/2020,45322,0
6/22/2020,45322,0
6/23/2020,45322,0
6/24/2020,45322,0
6/25/2020,45322,0
6/26/2020,45322,0
6/27/2020,45322,0
6/28/2020,45322,0
6/29/2020,45322,0
6/30/2020,45322,0
7/1/2020,45322,0
7/2/2020,45322,0
7/3/2020,45322,0
7/4/2020,45322,0
7/5/2020,45322,0
7/6/2020,45322,0
7/7/2020,45322,0
7/8/2020,45322,0
7/9/2020,45322,0
7/10/2020,45322,0
7/11/2020,45322,0
7/12/2020,45322,0
7/13/2020,45322,1
7/14/2020,45322,0
7/15/2020,45322,0
7/16/2020,45322,0
7/17/2020,45322,0
7/18/2020,45322,0
7/19/2020,45322,0
7/20/2020,45322,0
7/21/2020,45322,0
7/22/2020,45322,-1
7/23/2020,45322,0
7/24/2020,45322,0
7/25/2020,45322,0
7/26/2020,45322,0
7/27/2020,91325,1
