Case Report Date,ZipCode,Frequency
08/04/2020,45246,1
08/04/2020,45247,1
08/04/2020,45248,4
08/04/2020,45251,3
08/05/2020,45002,1
08/05/2020,45205,3
08/05/2020,45206,1
08/05/2020,45208,2
08/05/2020,45209,1
08/05/2020,45211,4
08/05/2020,45212,1
08/05/2020,45213,2
08/05/2020,45215,2
08/05/2020,45219,3
08/05/2020,45220,1
08/05/2020,45221,5
08/05/2020,45223,1
08/05/2020,45224,2
08/05/2020,45225,1
08/05/2020,45227,1
08/05/2020,45229,1
08/05/2020,45230,1
08/05/2020,45231,4
08/05/2020,45236,5
08/05/2020,45238,11
08/05/2020,45239,2
08/05/2020,45240,2
08/05/2020,45241,2
08/05/2020,45243,2
08/05/2020,45244,1
08/05/2020,45246,2
08/05/2020,45247,3
08/05/2020,45248,6
08/06/2020,,3
08/06/2020,40243,1
08/06/2020,45002,1
08/06/2020,45030,2
08/06/2020,45202,3
08/06/2020,45205,1
08/06/2020,45206,1
08/06/2020,45208,3
08/06/2020,45209,1
08/06/2020,45211,3
08/06/2020,45212,7
08/06/2020,45213,1
08/06/2020,45215,5
08/06/2020,45216,1
08/06/2020,45217,1
08/06/2020,45219,2
08/06/2020,45220,3
08/06/2020,45223,2
08/06/2020,45224,2
08/06/2020,45225,1
08/06/2020,45227,4
08/06/2020,45229,1
08/06/2020,45230,2
08/06/2020,45231,1
08/06/2020,45236,1
08/06/2020,45237,3
08/06/2020,45238,6
08/06/2020,45239,1
08/06/2020,45240,6
08/06/2020,45241,2
08/06/2020,45242,1
08/06/2020,45243,1
08/06/2020,45246,1
08/06/2020,45247,4
08/06/2020,45248,2
08/06/2020,45249,2
08/06/2020,45251,2
08/06/2020,45252,1
08/06/2020,45255,2
08/06/2020,45419,1
08/07/2020,,8
08/07/2020,45002,6
08/07/2020,45140,1
08/07/2020,45202,4
08/07/2020,45204,2
08/07/2020,45205,5
08/07/2020,45206,1
08/07/2020,45207,2
08/07/2020,45208,1
08/07/2020,45209,3
08/07/2020,45211,8
08/07/2020,45212,5
08/07/2020,45213,2
08/07/2020,45216,1
08/07/2020,45219,5
08/07/2020,45220,3
08/07/2020,45223,3
08/07/2020,45224,3
08/07/2020,45226,2
08/07/2020,45227,2
08/07/2020,45229,1
08/07/2020,45230,2
08/07/2020,45231,3
08/07/2020,45232,2
08/07/2020,45233,4
08/07/2020,45236,2
08/07/2020,45237,1
08/07/2020,45238,9
08/07/2020,45240,4
08/07/2020,45241,1
08/07/2020,45242,6
08/07/2020,45243,1
08/07/2020,45244,3
08/07/2020,45246,1
08/07/2020,45247,11
08/07/2020,45248,5
08/07/2020,45249,1
08/07/2020,45251,1
08/07/2020,45255,1
08/08/2020,,4
08/08/2020,45030,1
08/08/2020,45202,3
08/08/2020,45205,1
08/08/2020,45206,2
08/08/2020,45208,1
08/08/2020,45211,2
08/08/2020,45212,1
08/08/2020,45214,1
08/08/2020,45215,2
08/08/2020,45218,1
08/08/2020,45219,3
08/08/2020,45229,2
08/08/2020,45230,3
08/08/2020,45231,1
08/08/2020,45233,3
08/08/2020,45236,1
08/08/2020,45237,1
08/08/2020,45238,2
08/08/2020,45239,1
08/08/2020,45240,1
08/08/2020,45241,1
08/08/2020,45242,3
08/08/2020,45243,2
08/08/2020,45246,1
08/08/2020,45247,6
08/08/2020,45248,2
08/08/2020,45251,4
08/09/2020,45002,3
08/09/2020,45030,1
08/09/2020,45202,5
08/09/2020,45205,2
08/09/2020,45208,1
08/09/2020,45209,1
08/09/2020,45211,3
08/09/2020,45215,3
08/09/2020,45216,1
08/09/2020,45218,2
08/09/2020,45219,1
08/09/2020,45224,3
08/09/2020,45227,2
08/09/2020,45230,1
08/09/2020,45231,3
08/09/2020,45238,3
08/09/2020,45239,4
08/09/2020,45240,2
08/09/2020,45241,1
08/09/2020,45243,1
08/09/2020,45244,2
08/09/2020,45246,1
08/09/2020,45247,4
08/09/2020,45248,3
08/09/2020,45249,1
08/09/2020,45251,1
08/09/2020,45255,1
08/10/2020,45002,1
08/10/2020,45030,1
08/10/2020,45052,2
08/10/2020,45202,3
08/10/2020,45206,4
08/10/2020,45208,4
08/10/2020,45209,2
08/10/2020,45211,3
08/10/2020,45215,2
08/10/2020,45217,1
08/10/2020,45219,1
08/10/2020,45221,1
08/10/2020,45224,1
08/10/2020,45226,3
08/10/2020,45227,3
08/10/2020,45230,4
08/10/2020,45231,5
08/10/2020,45233,4
08/10/2020,45236,2
08/10/2020,45237,4
08/10/2020,45238,2
08/10/2020,45239,3
08/10/2020,45240,3
08/10/2020,45241,1
08/10/2020,45242,2
08/10/2020,45243,1
08/10/2020,45244,1
08/10/2020,45245,1
08/10/2020,45247,6
08/10/2020,45248,6
08/10/2020,45251,3
08/10/2020,45252,1
08/11/2020,,1
08/11/2020,45002,3
08/11/2020,45011,1
08/11/2020,45030,1
08/11/2020,45140,2
08/11/2020,45202,1
08/11/2020,45203,1
08/11/2020,45206,1
08/11/2020,45211,1
08/11/2020,45212,2
08/11/2020,45214,2
08/11/2020,45215,5
08/11/2020,45218,1
08/11/2020,45219,3
08/11/2020,45223,3
08/11/2020,45224,2
08/11/2020,45227,2
08/11/2020,45229,1
08/11/2020,45231,5
08/11/2020,45232,1
08/11/2020,45233,2
08/11/2020,45236,2
08/11/2020,45237,1
08/11/2020,45238,1
08/11/2020,45242,2
08/11/2020,45243,1
08/11/2020,45247,2
08/11/2020,45248,2
08/11/2020,45251,3
08/11/2020,45252,1
08/12/2020,45002,4
08/12/2020,45030,1
08/12/2020,45052,1
08/12/2020,45140,3
08/12/2020,45202,1
08/12/2020,45207,2
08/12/2020,45208,1
08/12/2020,45209,2
08/12/2020,45212,1
08/12/2020,45215,4
08/12/2020,45217,1
08/12/2020,45219,2
08/12/2020,45223,2
08/12/2020,45227,1
08/12/2020,45229,2
08/12/2020,45230,1
08/12/2020,45231,3
08/12/2020,45233,2
08/12/2020,45237,3
08/12/2020,45238,3
08/12/2020,45239,4
08/12/2020,45242,3
08/12/2020,45243,1
08/12/2020,45244,5
08/12/2020,45247,10
08/12/2020,45248,3
08/12/2020,45251,3
08/13/2020,,1
08/13/2020,45002,1
08/13/2020,45030,5
08/13/2020,45041,1
08/13/2020,45140,2
08/13/2020,45205,1
08/13/2020,45207,2
08/13/2020,45208,1
08/13/2020,45211,7
08/13/2020,45212,1
08/13/2020,45213,2
08/13/2020,45218,2
08/13/2020,45220,1
08/13/2020,45221,2
08/13/2020,45223,2
08/13/2020,45224,8
08/13/2020,45225,1
08/13/2020,45227,4
08/13/2020,45229,3
08/13/2020,45230,2
08/13/2020,45231,3
08/13/2020,45232,1
08/13/2020,45233,3
08/13/2020,45237,2
08/13/2020,45238,4
08/13/2020,45239,10
08/13/2020,45240,2
08/13/2020,45241,2
08/13/2020,45244,6
08/13/2020,45246,2
08/13/2020,45247,6
08/13/2020,45248,3
08/13/2020,45249,1
08/13/2020,45251,5
08/13/2020,45252,2
08/13/2020,45255,1
08/14/2020,,2
08/14/2020,45002,4
08/14/2020,45030,2
08/14/2020,45140,4
08/14/2020,45202,2
08/14/2020,45205,1
08/14/2020,45206,2
08/14/2020,45208,2
08/14/2020,45209,1
08/14/2020,45211,3
08/14/2020,45212,3
08/14/2020,45213,1
08/14/2020,45215,2
08/14/2020,45216,1
08/14/2020,45219,2
08/14/2020,45220,3
08/14/2020,45223,1
08/14/2020,45224,2
08/14/2020,45226,1
08/14/2020,45227,1
08/14/2020,45229,1
08/14/2020,45230,2
08/14/2020,45231,7
08/14/2020,45233,2
08/14/2020,45236,2
08/14/2020,45238,3
08/14/2020,45239,5
08/14/2020,45240,3
08/14/2020,45241,5
08/14/2020,45242,3
08/14/2020,45244,1
08/14/2020,45246,8
08/14/2020,45247,3
08/14/2020,45248,5
08/14/2020,45251,3
08/15/2020,45002,4
08/15/2020,45030,2
08/15/2020,45052,1
08/15/2020,45140,3
08/15/2020,45202,1
08/15/2020,45204,1
08/15/2020,45205,1
08/15/2020,45206,1
08/15/2020,45208,1
08/15/2020,45209,1
08/15/2020,45211,3
08/15/2020,45215,3
08/15/2020,45219,6
08/15/2020,45220,3
08/15/2020,45223,2
08/15/2020,45224,1
08/15/2020,45227,2
08/15/2020,45231,2
08/15/2020,45233,3
08/15/2020,45236,2
08/15/2020,45238,6
08/15/2020,45239,5
08/15/2020,45240,2
08/15/2020,45241,2
08/15/2020,45242,1
08/15/2020,45243,1
08/15/2020,45244,2
08/15/2020,45247,5
08/15/2020,45248,3
08/15/2020,45251,2
08/15/2020,45252,2
08/16/2020,,2
08/16/2020,45206,1
08/16/2020,45208,1
08/16/2020,45213,1
08/16/2020,45217,2
08/16/2020,45219,1
08/16/2020,45223,1
08/16/2020,45224,1
08/16/2020,45229,1
08/16/2020,45231,5
08/16/2020,45233,1
08/16/2020,45236,2
08/16/2020,45239,4
08/16/2020,45240,3
08/16/2020,45241,2
08/16/2020,45242,1
08/16/2020,45246,2
08/16/2020,45247,2
08/16/2020,45248,3
08/16/2020,45251,3
08/16/2020,45252,2
08/17/2020,45030,4
08/17/2020,45202,1
08/17/2020,45204,1
08/17/2020,45205,1
08/17/2020,45207,1
08/17/2020,45208,2
08/17/2020,45209,2
08/17/2020,45211,1
08/17/2020,45212,4
08/17/2020,45213,2
08/17/2020,45215,1
08/17/2020,45219,4
08/17/2020,45223,2
08/17/2020,45226,1
08/17/2020,45227,2
08/17/2020,45229,2
08/17/2020,45230,1
08/17/2020,45232,2
08/17/2020,45233,2
08/17/2020,45236,1
08/17/2020,45237,2
08/17/2020,45238,8
08/17/2020,45239,7
08/17/2020,45240,3
08/17/2020,45241,2
08/17/2020,45242,1
08/17/2020,45244,1
08/17/2020,45247,1
08/17/2020,45248,2
08/17/2020,45249,2
08/17/2020,45251,1
08/18/2020,45030,1
08/18/2020,45202,2
08/18/2020,45203,1
08/18/2020,45205,1
08/18/2020,45207,1
08/18/2020,45208,2
08/18/2020,45211,4
08/18/2020,45219,1
08/18/2020,45223,1
08/18/2020,45224,2
08/18/2020,45229,2
08/18/2020,45231,1
08/18/2020,45233,3
08/18/2020,45236,3
08/18/2020,45237,1
08/18/2020,45238,4
08/18/2020,45239,2
08/18/2020,45241,2
08/18/2020,45244,1
08/18/2020,45246,1
08/18/2020,45247,2
08/18/2020,45248,4
08/18/2020,45251,4
08/18/2020,45255,4
08/19/2020,,6
08/19/2020,45002,1
08/19/2020,45140,1
08/19/2020,45202,2
08/19/2020,45204,1
08/19/2020,45206,1
08/19/2020,45208,1
08/19/2020,45209,2
08/19/2020,45211,1
08/19/2020,45215,2
08/19/2020,45219,2
08/19/2020,45220,2
08/19/2020,45227,1
08/19/2020,45231,3
08/19/2020,45236,2
08/19/2020,45237,1
08/19/2020,45238,5
08/19/2020,45239,5
08/19/2020,45241,2
08/19/2020,45242,1
08/19/2020,45244,2
08/19/2020,45246,2
08/19/2020,45247,4
08/19/2020,45248,2
08/19/2020,45251,3
08/19/2020,45255,1
08/20/2020,45140,1
08/20/2020,45202,2
08/20/2020,45204,1
08/20/2020,45205,2
08/20/2020,45208,3
08/20/2020,45211,2
08/20/2020,45212,1
08/20/2020,45214,1
08/20/2020,45219,3
08/20/2020,45220,1
08/20/2020,45224,2
08/20/2020,45225,4
08/20/2020,45229,2
08/20/2020,45231,2
08/20/2020,45233,2
08/20/2020,45236,2
08/20/2020,45238,5
08/20/2020,45239,1
08/20/2020,45240,3
08/20/2020,45241,4
08/20/2020,45243,1
08/20/2020,45246,2
08/20/2020,45247,2
08/20/2020,45248,8
08/20/2020,45249,1
08/20/2020,45251,2
08/21/2020,45002,1
08/21/2020,45030,1
08/21/2020,45211,4
08/21/2020,45213,1
08/21/2020,45215,5
08/21/2020,45219,6
08/21/2020,45220,2
08/21/2020,45223,2
08/21/2020,45224,1
08/21/2020,45227,2
08/21/2020,45229,1
08/21/2020,45230,2
08/21/2020,45231,3
08/21/2020,45233,1
08/21/2020,45236,7
08/21/2020,45237,1
08/21/2020,45238,6
08/21/2020,45239,3
08/21/2020,45240,1
08/21/2020,45241,5
08/21/2020,45242,4
08/21/2020,45243,2
08/21/2020,45244,4
08/21/2020,45246,3
08/21/2020,45247,3
08/21/2020,45248,3
08/21/2020,45251,6
08/21/2020,45252,1
08/21/2020,45255,4
08/22/2020,45030,3
08/22/2020,45140,2
08/22/2020,45202,1
08/22/2020,45208,2
08/22/2020,45212,3
08/22/2020,45215,1
08/22/2020,45218,1
08/22/2020,45219,3
08/22/2020,45220,2
08/22/2020,45224,1
08/22/2020,45231,2
08/22/2020,45233,2
08/22/2020,45236,1
08/22/2020,45238,1
08/22/2020,45239,1
08/22/2020,45240,1
08/22/2020,45244,1
08/22/2020,45247,4
08/22/2020,45251,1
08/22/2020,45255,1
08/23/2020,45002,2
08/23/2020,45140,1
08/23/2020,45205,1
08/23/2020,45207,3
08/23/2020,45209,1
08/23/2020,45211,1
08/23/2020,45212,1
08/23/2020,45213,1
08/23/2020,45219,2
08/23/2020,45220,1
08/23/2020,45223,1
08/23/2020,45229,1
08/23/2020,45230,1
08/23/2020,45231,3
08/23/2020,45233,1
08/23/2020,45236,2
08/23/2020,45238,3
08/23/2020,45239,1
08/23/2020,45240,1
08/23/2020,45241,1
08/23/2020,45242,1
08/23/2020,45246,1
08/23/2020,45247,3
08/23/2020,45248,2
08/23/2020,45249,1
08/23/2020,45252,1
08/23/2020,45255,1
08/24/2020,45002,2
08/24/2020,45030,2
08/24/2020,45140,2
08/24/2020,45202,1
08/24/2020,45205,1
08/24/2020,45209,1
08/24/2020,45211,4
08/24/2020,45215,5
08/24/2020,45216,1
08/24/2020,45219,1
08/24/2020,45224,1
08/24/2020,45225,1
08/24/2020,45227,4
08/24/2020,45229,1
08/24/2020,45230,7
08/24/2020,45231,3
08/24/2020,45233,4
08/24/2020,45236,2
08/24/2020,45237,1
08/24/2020,45238,1
08/24/2020,45239,5
08/24/2020,45240,3
08/24/2020,45241,1
08/24/2020,45242,1
08/24/2020,45244,4
08/24/2020,45247,4
08/24/2020,45248,2
08/24/2020,45249,1
08/24/2020,45251,2
08/24/2020,45255,2
08/25/2020,45002,2
08/25/2020,45030,2
08/25/2020,45174,1
08/25/2020,45205,1
08/25/2020,45208,3
08/25/2020,45209,2
08/25/2020,45211,6
08/25/2020,45212,4
08/25/2020,45213,1
08/25/2020,45214,1
08/25/2020,45215,1
08/25/2020,45219,6
08/25/2020,45220,5
08/25/2020,45224,1
08/25/2020,45225,2
08/25/2020,45227,1
08/25/2020,45229,1
08/25/2020,45230,3
08/25/2020,45231,3
08/25/2020,45233,1
08/25/2020,45236,1
08/25/2020,45237,1
08/25/2020,45238,4
08/25/2020,45240,3
08/25/2020,45241,4
08/25/2020,45242,1
08/25/2020,45243,3
08/25/2020,45247,5
08/25/2020,45248,2
08/25/2020,45251,1
08/26/2020,41075,1
08/26/2020,45030,1
08/26/2020,45174,1
08/26/2020,45202,1
08/26/2020,45208,3
08/26/2020,45209,2
08/26/2020,45212,2
08/26/2020,45213,1
08/26/2020,45214,1
08/26/2020,45215,2
08/26/2020,45218,2
08/26/2020,45219,7
08/26/2020,45220,2
08/26/2020,45224,1
08/26/2020,45227,1
08/26/2020,45229,1
08/26/2020,45230,4
08/26/2020,45231,3
08/26/2020,45233,1
08/26/2020,45236,1
08/26/2020,45237,1
08/26/2020,45238,6
08/26/2020,45239,4
08/26/2020,45241,1
08/26/2020,45242,1
08/26/2020,45243,5
08/26/2020,45244,2
08/26/2020,45246,2
08/26/2020,45247,5
08/26/2020,45248,2
08/26/2020,45249,2
08/27/2020,,2
08/27/2020,44107,1
08/27/2020,44202,1
08/27/2020,45002,1
08/27/2020,45030,1
08/27/2020,45052,2
08/27/2020,45069,1
08/27/2020,45202,2
08/27/2020,45206,1
08/27/2020,45208,6
08/27/2020,45209,3
08/27/2020,45211,2
08/27/2020,45212,2
08/27/2020,45214,1
08/27/2020,45215,1
08/27/2020,45216,1
08/27/2020,45218,1
08/27/2020,45219,9
08/27/2020,45220,11
08/27/2020,45221,1
08/27/2020,45225,1
08/27/2020,45227,1
08/27/2020,45229,1
08/27/2020,45230,3
08/27/2020,45231,6
08/27/2020,45233,5
08/27/2020,45236,2
08/27/2020,45237,1
08/27/2020,45238,4
08/27/2020,45239,3
08/27/2020,45240,1
08/27/2020,45241,1
08/27/2020,45242,1
08/27/2020,45244,2
08/27/2020,45246,1
08/27/2020,45247,4
08/27/2020,45248,4
08/27/2020,45249,2
08/27/2020,45251,1
08/27/2020,45252,1
08/27/2020,45429,1
08/28/2020,45002,3
08/28/2020,45030,1
08/28/2020,45052,3
08/28/2020,45140,2
08/28/2020,45205,2
08/28/2020,45206,1
08/28/2020,45208,3
08/28/2020,45209,1
08/28/2020,45211,3
08/28/2020,45212,3
08/28/2020,45213,1
08/28/2020,45215,2
08/28/2020,45216,1
08/28/2020,45218,1
08/28/2020,45219,22
08/28/2020,45220,12
08/28/2020,45221,1
08/28/2020,45223,1
08/28/2020,45224,1
08/28/2020,45226,1
08/28/2020,45227,2
08/28/2020,45229,2
08/28/2020,45230,9
08/28/2020,45231,5
08/28/2020,45233,3
08/28/2020,45236,1
08/28/2020,45237,1
08/28/2020,45238,7
08/28/2020,45239,2
08/28/2020,45242,4
08/28/2020,45243,3
08/28/2020,45244,3
08/28/2020,45246,1
08/28/2020,45247,3
08/28/2020,45248,2
08/28/2020,45252,1
08/28/2020,45255,2
08/29/2020,,1
08/29/2020,41076,1
08/29/2020,43232,1
08/29/2020,45002,2
08/29/2020,45140,2
08/29/2020,45205,4
08/29/2020,45208,2
08/29/2020,45209,1
08/29/2020,45211,4
08/29/2020,45212,3
08/29/2020,45213,2
08/29/2020,45215,3
08/29/2020,45219,19
08/29/2020,45220,1
08/29/2020,45224,1
08/29/2020,45226,1
08/29/2020,45227,1
08/29/2020,45229,2
08/29/2020,45230,3
08/29/2020,45231,7
08/29/2020,45238,6
08/29/2020,45240,5
08/29/2020,45241,1
08/29/2020,45243,3
08/29/2020,45244,2
08/29/2020,45246,1
08/29/2020,45247,3
08/29/2020,45248,2
08/29/2020,45249,2
08/29/2020,45251,1
08/29/2020,45252,2
08/29/2020,60616,1
08/30/2020,45208,1
08/30/2020,45209,2
08/30/2020,45211,2
08/30/2020,45212,1
08/30/2020,45215,2
08/30/2020,45219,6
08/30/2020,45224,1
08/30/2020,45227,1
08/30/2020,45230,3
08/30/2020,45231,3
08/30/2020,45233,1
08/30/2020,45237,2
08/30/2020,45238,3
08/30/2020,45240,1
08/30/2020,45243,3
08/30/2020,45244,1
08/30/2020,45246,1
08/30/2020,45247,1
08/30/2020,45255,2
08/31/2020,,2
08/31/2020,40245,1
08/31/2020,45002,3
08/31/2020,45030,3
08/31/2020,45052,1
08/31/2020,45140,2
08/31/2020,45202,2
08/31/2020,45205,2
08/31/2020,45206,2
08/31/2020,45207,4
08/31/2020,45208,5
08/31/2020,45209,2
08/31/2020,45211,4
08/31/2020,45212,16
08/31/2020,45213,1
08/31/2020,45214,5
08/31/2020,45215,6
08/31/2020,45216,1
08/31/2020,45217,1
08/31/2020,45219,10
08/31/2020,45220,4
08/31/2020,45224,2
08/31/2020,45225,1
08/31/2020,45226,1
08/31/2020,45227,4
08/31/2020,45229,2
08/31/2020,45230,9
08/31/2020,45231,1
08/31/2020,45233,2
08/31/2020,45236,1
08/31/2020,45238,5
08/31/2020,45239,2
08/31/2020,45243,3
08/31/2020,45244,5
08/31/2020,45246,4
08/31/2020,45247,5
08/31/2020,45248,3
08/31/2020,45249,1
08/31/2020,45251,1
08/31/2020,45252,4
08/31/2020,45255,1
08/31/2020,45865,1
08/31/2020,47406,1
09/01/2020,45030,1
09/01/2020,45174,1
09/01/2020,45208,3
09/01/2020,45209,2
09/01/2020,45213,1
09/01/2020,45214,1
09/01/2020,45215,2
09/01/2020,45219,13
09/01/2020,45220,7
09/01/2020,45223,1
09/01/2020,45224,1
09/01/2020,45226,2
09/01/2020,45230,2
09/01/2020,45231,3
09/01/2020,45233,2
09/01/2020,45236,2
09/01/2020,45237,2
09/01/2020,45238,2
09/01/2020,45240,1
09/01/2020,45241,1
09/01/2020,45242,2
09/01/2020,45243,2
09/01/2020,45244,4
09/01/2020,45246,3
09/01/2020,45247,1
09/01/2020,45248,1
09/01/2020,45255,1
09/02/2020,,3
09/02/2020,43067,1
09/02/2020,45052,1
09/02/2020,45056,1
09/02/2020,45069,1
09/02/2020,45140,2
09/02/2020,45202,2
09/02/2020,45204,1
09/02/2020,45205,4
09/02/2020,45207,2
09/02/2020,45208,5
09/02/2020,45211,3
09/02/2020,45212,3
09/02/2020,45215,4
09/02/2020,45219,21
09/02/2020,45220,3
09/02/2020,45224,3
09/02/2020,45226,1
09/02/2020,45227,2
09/02/2020,45229,1
09/02/2020,45230,4
09/02/2020,45231,3
09/02/2020,45233,3
09/02/2020,45236,2
09/02/2020,45237,2
09/02/2020,45238,3
09/02/2020,45239,2
09/02/2020,45240,2
09/02/2020,45241,1
09/02/2020,45243,1
09/02/2020,45244,2
09/02/2020,45247,5
09/02/2020,45248,2
09/02/2020,45255,2
09/03/2020,,1
09/03/2020,43085,1
09/03/2020,43201,1
09/03/2020,43209,1
09/03/2020,44136,1
09/03/2020,45002,3
09/03/2020,45030,3
09/03/2020,45052,1
09/03/2020,45140,5
09/03/2020,45202,1
09/03/2020,45207,1
09/03/2020,45208,2
09/03/2020,45209,5
09/03/2020,45211,5
09/03/2020,45212,4
09/03/2020,45213,2
09/03/2020,45215,4
09/03/2020,45219,22
09/03/2020,45220,7
09/03/2020,45221,1
09/03/2020,45223,1
09/03/2020,45224,4
09/03/2020,45226,2
09/03/2020,45227,4
09/03/2020,45229,1
09/03/2020,45230,5
09/03/2020,45231,6
09/03/2020,45233,4
09/03/2020,45236,1
09/03/2020,45237,1
09/03/2020,45238,4
09/03/2020,45239,2
09/03/2020,45240,2
09/03/2020,45243,3
09/03/2020,45244,3
09/03/2020,45247,2
09/03/2020,45248,3
09/03/2020,45249,1
09/03/2020,45251,2
09/04/2020,45002,2
09/04/2020,45030,3
09/04/2020,45140,3
09/04/2020,45202,1
09/04/2020,45204,1
09/04/2020,45205,1
09/04/2020,45208,4
09/04/2020,45209,4
09/04/2020,45211,1
09/04/2020,45215,5
09/04/2020,45216,1
09/04/2020,45217,1
09/04/2020,45219,12
09/04/2020,45220,6
09/04/2020,45221,2
09/04/2020,45224,3
09/04/2020,45226,2
09/04/2020,45229,1
09/04/2020,45230,4
09/04/2020,45231,4
09/04/2020,45233,3
09/04/2020,45236,1
09/04/2020,45237,2
09/04/2020,45238,2
09/04/2020,45239,1
09/04/2020,45240,4
09/04/2020,45242,2
09/04/2020,45243,1
09/04/2020,45244,3
09/04/2020,45246,4
09/04/2020,45247,4
09/04/2020,45248,3
09/04/2020,45252,2
09/04/2020,45255,1
09/04/2020,45458,1
09/04/2020,47406,1
09/05/2020,,1
09/05/2020,44136,1
09/05/2020,45140,9
09/05/2020,45202,1
09/05/2020,45205,2
09/05/2020,45206,2
09/05/2020,45207,1
09/05/2020,45208,2
09/05/2020,45209,1
09/05/2020,45212,1
09/05/2020,45214,1
09/05/2020,45215,1
09/05/2020,45219,13
09/05/2020,45220,4
09/05/2020,45221,1
09/05/2020,45223,1
09/05/2020,45224,1
09/05/2020,45230,3
09/05/2020,45231,4
09/05/2020,45232,1
09/05/2020,45233,2
09/05/2020,45237,1
09/05/2020,45238,3
09/05/2020,45239,2
09/05/2020,45243,3
09/05/2020,45247,2
09/05/2020,45248,2
09/05/2020,45251,1
09/05/2020,45252,1
09/05/2020,45255,1
09/05/2020,45439,1
09/05/2020,45830,1
09/06/2020,45002,1
09/06/2020,45015,1
09/06/2020,45030,1
09/06/2020,45140,5
09/06/2020,45204,1
09/06/2020,45205,1
09/06/2020,45214,1
09/06/2020,45215,1
09/06/2020,45219,3
09/06/2020,45220,2
09/06/2020,45221,2
09/06/2020,45226,1
09/06/2020,45227,1
09/06/2020,45231,1
09/06/2020,45233,1
09/06/2020,45238,5
09/06/2020,45239,1
09/06/2020,45240,1
09/06/2020,45241,2
09/06/2020,45242,1
09/06/2020,45244,2
09/06/2020,45247,5
09/06/2020,45248,3
09/06/2020,45251,1
09/07/2020,43212,1
09/07/2020,43213,1
09/07/2020,44139,1
09/07/2020,45002,2
09/07/2020,45140,2
09/07/2020,45205,2
09/07/2020,45207,2
09/07/2020,45208,1
09/07/2020,45211,1
09/07/2020,45216,1
09/07/2020,45219,9
09/07/2020,45220,10
09/07/2020,45224,1
09/07/2020,45225,1
09/07/2020,45230,1
09/07/2020,45233,1
09/07/2020,45236,2
09/07/2020,45237,1
09/07/2020,45238,1
09/07/2020,45239,2
09/07/2020,45240,1
09/07/2020,45244,1
09/07/2020,45247,1
09/07/2020,45249,1
09/08/2020,37996,1
09/08/2020,43085,1
09/08/2020,43201,1
09/08/2020,45002,2
09/08/2020,45030,2
09/08/2020,45140,2
09/08/2020,45205,2
09/08/2020,45207,3
09/08/2020,45211,9
09/08/2020,45212,3
09/08/2020,45213,2
09/08/2020,45215,4
09/08/2020,45219,9
09/08/2020,45220,3
09/08/2020,45221,1
09/08/2020,45227,2
09/08/2020,45230,1
09/08/2020,45231,2
09/08/2020,45233,5
09/08/2020,45236,1
09/08/2020,45238,7
09/08/2020,45239,1
09/08/2020,45240,1
09/08/2020,45241,2
09/08/2020,45242,1
09/08/2020,45243,2
09/08/2020,45246,1
09/08/2020,45247,2
09/08/2020,45251,1
09/08/2020,45255,2
09/08/2020,45342,1
09/09/2020,45040,1
09/09/2020,45041,1
09/09/2020,45140,2
09/09/2020,45174,1
09/09/2020,45202,4
09/09/2020,45207,1
09/09/2020,45208,3
09/09/2020,45209,1
09/09/2020,45211,2
09/09/2020,45212,2
09/09/2020,45213,1
09/09/2020,45215,3
09/09/2020,45216,2
09/09/2020,45217,1
09/09/2020,45219,12
09/09/2020,45220,1
09/09/2020,45230,1
09/09/2020,45232,1
09/09/2020,45233,1
09/09/2020,45237,1
09/09/2020,45238,4
09/09/2020,45240,1
09/09/2020,45241,1
09/09/2020,45242,1
09/09/2020,45243,6
09/09/2020,45246,1
09/09/2020,45248,2
09/09/2020,45251,1
09/09/2020,45342,2
09/10/2020,45002,4
09/10/2020,45014,1
09/10/2020,45030,2
09/10/2020,45140,1
09/10/2020,45150,1
09/10/2020,45202,2
09/10/2020,45207,3
09/10/2020,45208,3
09/10/2020,45209,6
09/10/2020,45211,5
09/10/2020,45212,6
09/10/2020,45213,1
09/10/2020,45215,7
09/10/2020,45216,1
09/10/2020,45217,2
09/10/2020,45219,15
09/10/2020,45220,8
09/10/2020,45221,1
09/10/2020,45223,1
09/10/2020,45227,2
09/10/2020,45230,4
09/10/2020,45231,4
09/10/2020,45236,4
09/10/2020,45237,4
09/10/2020,45238,4
09/10/2020,45239,4
09/10/2020,45242,1
09/10/2020,45243,2
09/10/2020,45244,2
09/10/2020,45246,2
09/10/2020,45247,1
09/10/2020,45248,2
09/10/2020,45249,2
09/10/2020,45251,4
09/10/2020,45252,1
09/10/2020,45255,5
09/11/2020,41073,1
09/11/2020,45002,2
09/11/2020,45030,1
09/11/2020,45040,1
09/11/2020,45140,5
09/11/2020,45202,3
09/11/2020,45208,2
09/11/2020,45211,1
09/11/2020,45215,2
09/11/2020,45218,1
09/11/2020,45219,16
09/11/2020,45220,7
09/11/2020,45221,3
09/11/2020,45224,1
09/11/2020,45226,1
09/11/2020,45227,3
09/11/2020,45230,3
09/11/2020,45231,2
09/11/2020,45233,4
09/11/2020,45236,2
09/11/2020,45238,6
09/11/2020,45239,2
09/11/2020,45240,1
09/11/2020,45241,4
09/11/2020,45242,1
09/11/2020,45247,2
09/11/2020,45248,1
09/11/2020,45249,4
09/11/2020,45251,1
09/12/2020,41071,1
