"zip_code","time_frame","start_dt","end_dt","t_start","t_end","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.975.R."
45231,1,2020-05-17,2020-06-15,59,88,1.65028007000942,0.0538485217964551,1.5512962962963,1.73722222222222
45231,1,2020-05-18,2020-06-16,60,89,1.62616589732466,0.0537554456806342,1.51672297297297,1.71300675675676
45231,1,2020-05-19,2020-06-17,61,90,1.59408130725885,0.0472434223135639,1.48742236024845,1.66459627329193
45231,1,2020-05-20,2020-06-18,62,91,1.55710745634763,0.0434387092291298,1.46557142857143,1.63728571428571
45231,1,2020-05-21,2020-06-19,63,92,1.53615801144683,0.0460620743096435,1.45013812154696,1.64088397790055
45231,1,2020-05-22,2020-06-20,64,93,1.51342905969596,0.0426013089810886,1.43569518716578,1.58850267379679
45231,1,2020-05-23,2020-06-21,65,94,1.49427997815656,0.0444709467621313,1.403515625,1.57565104166667
45231,1,2020-05-24,2020-06-22,66,95,1.43989305951853,0.0406718415307807,1.36152912621359,1.52196601941748
45231,1,2020-05-25,2020-06-23,67,96,1.38011270675724,0.0363179501967485,1.31462053571429,1.45089285714286
45231,1,2020-05-26,2020-06-24,68,97,1.33011230325956,0.0342111162278578,1.26859504132231,1.39710743801653
45231,1,2020-05-27,2020-06-25,69,98,1.28502665386112,0.0318631427371321,1.22147058823529,1.35294117647059
45231,1,2020-05-28,2020-06-26,70,99,1.23703995275573,0.0276577909876411,1.19047619047619,1.29862637362637
45231,1,2020-05-29,2020-06-27,71,100,1.19377535569204,0.0256501151689666,1.14469964664311,1.25459363957597
45231,1,2020-05-30,2020-06-28,72,101,1.17374974429342,0.0253969837936812,1.11969178082192,1.22619863013699
45231,1,2020-05-31,2020-06-29,73,102,1.13339880446048,0.0239252483459944,1.08666666666667,1.18383333333333
45231,1,2020-06-01,2020-06-30,74,103,1.08868086339345,0.0251520187757775,1.04428571428571,1.14333333333333
45231,1,2020-06-02,2020-07-01,75,104,1.06308977316067,0.0224443609401353,1.02438650306748,1.11365030674847
45231,1,2020-06-03,2020-07-02,76,105,1.03554156879335,0.0202176747604253,1.003003003003,1.07965465465465
45231,1,2020-06-04,2020-07-03,77,106,1.02168760029186,0.0196866018797173,0.99112426035503,1.05917159763314
45231,1,2020-06-05,2020-07-04,78,107,1.02168760029186,0.0196866018797173,0.99112426035503,1.05917159763314
45231,1,2020-06-06,2020-07-05,79,108,1.00884921585142,0.02033234905194,0.970760233918129,1.04831871345029
45231,1,2020-06-07,2020-07-06,80,109,0.965849375350671,0.0195620503200112,0.926553672316384,1
45231,1,2020-06-08,2020-07-07,81,110,0.931794154021856,0.0176487284562765,0.892127071823204,0.961325966850829
45231,1,2020-06-09,2020-07-08,82,111,0.878276146849321,0.0206764116499244,0.831039325842697,0.913061797752809
45231,1,2020-06-10,2020-07-09,83,112,0.84709174390438,0.0204311181483846,0.803921568627451,0.879551820728291
45231,1,2020-06-11,2020-07-10,84,113,0.810065565794463,0.0189565172767766,0.775342465753425,0.84527397260274
45231,1,2020-06-12,2020-07-11,85,114,0.781453983285253,0.0187320817054991,0.747199453551913,0.819808743169399
45231,1,2020-06-13,2020-07-12,86,115,0.752609799115492,0.0197648332697582,0.714285714285714,0.78578431372549
45231,1,2020-06-14,2020-07-13,87,116,0.71686011792213,0.0204828190161918,0.685552407932011,0.756373937677054
45231,1,2020-06-15,2020-07-14,88,117,0.684738453291357,0.0202117541707294,0.644405099150142,0.725212464589235
45231,1,2020-06-16,2020-07-15,89,118,0.645704957435434,0.0195670676170748,0.606556195965418,0.688904899135447
45231,1,2020-06-17,2020-07-16,90,119,0.598707221811987,0.0198584881999044,0.56547619047619,0.638467261904762
45231,1,2020-06-18,2020-07-17,91,120,0.555608072921048,0.0195307359481141,0.524390243902439,0.596112804878049
45231,1,2020-06-19,2020-07-18,92,121,0.526170645401592,0.0208874538600012,0.485496794871795,0.567307692307692
45231,1,2020-06-20,2020-07-19,93,122,0.493689529840483,0.0238020032654836,0.444546979865772,0.542030201342282
45231,1,2020-06-21,2020-07-20,94,123,0.464595309319106,0.0232053518813068,0.418003412969283,0.506911262798635
45231,1,2020-06-22,2020-07-21,95,124,0.447233554122568,0.024486805558354,0.405086206896552,0.496551724137931
45231,2,2020-11-15,2020-12-14,2,31,1.32362821848997,0.0142929581952517,1.29566231343284,1.34897388059701
45231,2,2020-11-16,2020-12-15,3,32,1.24918769069085,0.0149342926788702,1.21848526703499,1.27672651933702
45231,2,2020-11-17,2020-12-16,4,33,1.17652328284076,0.0161217612879961,1.14934640522876,1.20830999066293
45231,2,2020-11-18,2020-12-17,5,34,1.13869227901249,0.014457454560572,1.1099025974026,1.16883116883117
45231,2,2020-11-19,2020-12-18,6,35,1.09785404718965,0.0152577169561845,1.07256326148079,1.12799906279288
45231,2,2020-11-20,2020-12-19,7,36,1.06662436808572,0.0160626592892062,1.03509021842355,1.09311490978158
45231,2,2020-11-21,2020-12-20,8,37,1.04443044203908,0.0174244636805613,1.010953978907,1.07734899328859
45231,2,2020-11-22,2020-12-21,9,38,1.0213980706023,0.0160721075272673,0.991314779270633,1.04848848368522
45231,2,2020-11-23,2020-12-22,10,39,1.0099711553815,0.0157245104684264,0.979441260744986,1.0372970391595
45231,2,2020-11-24,2020-12-23,11,40,0.995348617377528,0.0154198816152388,0.964965986394558,1.02189018464529
45231,2,2020-11-25,2020-12-24,12,41,0.977266067762434,0.0165597327659088,0.944924242424242,1.00563131313131
45231,2,2020-11-26,2020-12-25,13,42,0.965185953621133,0.0167874777330764,0.93445945945946,0.993814968814969
45231,2,2020-11-27,2020-12-26,14,43,0.960993418915684,0.0172202164563001,0.931026557711951,0.989300306435138
45231,2,2020-11-28,2020-12-27,15,44,0.949635356397054,0.0170993068903705,0.921246089676747,0.982872784150156
45231,2,2020-11-29,2020-12-28,16,45,0.942549704211426,0.0174426226395597,0.907146516393443,0.974923155737705
45231,2,2020-11-30,2020-12-29,17,46,0.936452973793608,0.0188849302406329,0.903582474226804,0.975850515463917
45231,2,2020-12-01,2020-12-30,18,47,0.9279002913264,0.0177075670431792,0.892868338557994,0.962931034482759
45231,2,2020-12-02,2020-12-31,19,48,0.921092074768794,0.0170471339577265,0.891764392324094,0.952185501066098
45231,2,2020-12-03,2021-01-01,20,49,0.916658378240042,0.0168277339249113,0.887877155172414,0.94776400862069
45231,2,2020-12-04,2021-01-02,21,50,0.910867098835954,0.016035094579881,0.880975348338692,0.941613076098607
45231,2,2020-12-05,2021-01-03,22,51,0.905828112273854,0.016453548577377,0.870747001090513,0.935141766630316
45231,2,2020-12-06,2021-01-04,23,52,0.89656103331629,0.0162489625509545,0.858155650319829,0.921668443496802
45231,2,2020-12-07,2021-01-05,24,53,0.889640040609618,0.0172395553831731,0.85337552742616,0.919831223628692
45231,2,2020-12-08,2021-01-06,25,54,0.883807868925417,0.0177503501782087,0.854724622030238,0.91530777537797
45231,2,2020-12-09,2021-01-07,26,55,0.87533131083579,0.0187101976390747,0.838222698072805,0.908485010706638
45231,2,2020-12-10,2021-01-08,27,56,0.869213659508306,0.0179313177292745,0.835010706638116,0.900990364025696
45231,2,2020-12-11,2021-01-09,28,57,0.865872806514671,0.0189327012938874,0.827330743618202,0.900221975582686
45231,2,2020-12-12,2021-01-10,29,58,0.860829056599693,0.0198357938394479,0.820556805399325,0.895388076490439
45231,2,2020-12-13,2021-01-11,30,59,0.854410824416808,0.0200382725310827,0.81390134529148,0.888004484304933
45231,2,2020-12-14,2021-01-12,31,60,0.848049864179117,0.0188411748143432,0.808988764044944,0.878707865168539
45231,2,2020-12-15,2021-01-13,32,61,0.840599153455341,0.0194273688748101,0.803502277904328,0.875313211845103
45231,2,2020-12-16,2021-01-14,33,62,0.832857787748312,0.0202399072182472,0.796785304247991,0.872129735935706
45231,2,2020-12-17,2021-01-15,34,63,0.82744835687399,0.020204789332951,0.790386836027714,0.859180138568129
45231,2,2020-12-18,2021-01-16,35,64,0.820706847530823,0.0188799736564702,0.787441451990632,0.853688524590164
45231,2,2020-12-19,2021-01-17,36,65,0.815339039454544,0.0195345208483502,0.780472488038278,0.851674641148325
45231,2,2020-12-20,2021-01-18,37,66,0.808497985341921,0.0195052667437401,0.770648259303721,0.843367346938775
45231,2,2020-12-21,2021-01-19,38,67,0.800393953321136,0.0187445831903099,0.769047619047619,0.83514880952381
45231,2,2020-12-22,2021-01-20,39,68,0.790219015766634,0.0190314948186088,0.759250302297461,0.829111245465538
45231,2,2020-12-23,2021-01-21,40,69,0.78146202979166,0.0183152580348976,0.755054811205846,0.81857490864799
45231,2,2020-12-24,2021-01-22,41,70,0.774258708374382,0.0169963345540239,0.74745085995086,0.811517199017199
45231,2,2020-12-25,2021-01-23,42,71,0.767569298077055,0.017632858848603,0.736586121437423,0.803624535315985
45231,2,2020-12-26,2021-01-24,43,72,0.761775693635133,0.0174354983263342,0.727935723114957,0.793572311495674
45231,2,2020-12-27,2021-01-25,44,73,0.752670002645199,0.0176836428057509,0.716729323308271,0.78577694235589
45231,2,2020-12-28,2021-01-26,45,74,0.742645085235616,0.0158634875478047,0.710372005044136,0.771216897856242
45231,2,2020-12-29,2021-01-27,46,75,0.731841512273228,0.0166944548362795,0.698162729658793,0.761843832020997
45231,2,2020-12-30,2021-01-28,47,76,0.723676361049107,0.0155732712973258,0.6953,0.7548
45231,2,2020-12-31,2021-01-29,48,77,0.712261658374463,0.0162205743689473,0.683562585969739,0.742778541953232
45231,2,2021-01-01,2021-01-30,49,78,0.704124724917759,0.0165311952813077,0.673628691983122,0.738396624472574
45231,2,2021-01-02,2021-01-31,50,79,0.698162147153181,0.0164705116883922,0.670454545454545,0.727272727272727
45231,2,2021-01-03,2021-02-01,51,80,0.689195708232611,0.0159316460498176,0.661756168359942,0.721480406386067
45231,2,2021-01-04,2021-02-02,52,81,0.683622106002823,0.0176155511879078,0.649049707602339,0.715826023391813
45231,2,2021-01-05,2021-02-03,53,82,0.672870190899818,0.0181207982360102,0.639016897081413,0.710637480798771
45231,2,2021-01-06,2021-02-04,54,83,0.664044622781203,0.0193717493602094,0.632329635499208,0.702139461172742
45231,2,2021-01-07,2021-02-05,55,84,0.656572853980647,0.0192528881791253,0.62093949044586,0.691918789808917
45231,2,2021-01-08,2021-02-06,56,85,0.648830026230815,0.0209953040744377,0.614213197969543,0.687859560067682
